date,plan_energy_kwh,accepted_plan_energy_kwh,used_plan_energy_kwh,emergency_energy_kwh,charge_energy_kwh,discharge_energy_kwh,curtail_energy_kwh,storage_start_kwh,storage_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,forecast_mae_kwh,max_balance_residual_kwh,gate_count
2025-06-26,78428.222509,81034.102120,72241.568310,16.132782,21465.392395,17386.967840,631.892701,10800.000000,10800.000000,52256.981495,3962.154687,113.808710,56332.944892,72.053757,0.000000,2
2025-06-27,51320.086081,51320.086081,39668.894989,0.000000,16476.949541,13346.329129,16766.628711,10800.000000,10800.000000,25490.562326,0.000000,0.000000,25490.562326,100.026442,0.000000,0
2025-06-28,50847.149985,50847.149985,39213.623127,0.000000,16718.672284,13542.124550,14260.149276,10800.000000,10800.000000,25733.124515,0.000000,0.000000,25733.124515,83.096833,0.000000,0
2025-06-29,78303.591722,82132.367170,73148.561176,0.000000,20405.078880,16528.113893,3.827650,10800.000000,10800.000000,52572.144345,7752.908720,0.000000,60325.053065,82.776641,0.000000,1
2025-06-30,84656.787534,85099.024063,74129.324788,0.000000,21446.597723,17371.744156,176.787237,10800.000000,10800.000000,57165.049542,697.346059,0.000000,57862.395601,47.110028,0.000000,1
2025-07-01,74984.483058,93879.990518,82531.276165,0.000000,20325.304610,17816.773262,1156.200786,10800.000000,9296.359414,54351.789230,31669.460901,0.000000,86021.250131,156.143122,0.000000,1
2025-07-02,70598.219406,89275.868113,78261.301808,0.000000,17191.020444,13992.388686,2157.903684,9296.359414,9221.179273,52196.055100,26847.652534,0.000000,79043.707634,138.641406,0.000000,1
2025-07-03,79212.992181,100741.389330,84707.912693,0.000000,19286.542872,15560.465976,1221.416867,9221.179273,9289.661219,59205.010477,32723.404870,0.000000,91928.415348,132.519088,0.000000,1
2025-07-04,45915.599984,50516.225078,41920.792088,192.058450,16699.105159,16085.221391,12618.099297,9289.661219,6446.387650,26411.001756,10378.644325,442.440820,37232.086900,82.879105,0.000000,1
2025-07-05,46185.781255,49406.605183,45303.992363,0.000000,19140.821280,15418.019062,12791.110176,6446.387650,6541.994510,26054.905326,7501.029729,0.000000,33555.935055,81.530982,0.000000,1
2025-07-06,74709.087302,103004.999779,88435.922221,0.000000,23152.001262,15697.488225,1187.427633,6541.994510,9937.142063,56026.167560,35974.517624,0.000000,92000.685184,160.392823,0.000000,1
2025-07-07,76098.350964,90298.981036,78154.786997,0.000000,18064.444302,14902.264488,1583.124418,9937.142063,9637.070282,55895.915348,23064.928689,0.000000,78960.844037,110.090633,0.000000,1
2025-07-08,80582.222744,92395.709990,83173.657243,0.000000,20574.059791,16340.098513,3368.308950,9637.070282,9998.059079,59054.290302,21398.206388,0.000000,80452.496689,109.285239,0.000000,1
2025-07-09,81034.188960,94147.994305,79868.088403,0.000000,20652.272813,16598.526180,1755.616750,9998.059079,10142.297744,58731.362142,21485.030324,0.000000,80216.392466,93.253626,0.000000,1
2025-07-10,73667.368112,90700.062002,79280.622445,0.000000,19857.771552,16041.693670,2610.921185,10142.297744,10190.188062,54419.321132,26144.878767,0.000000,80564.199899,120.846864,0.000000,1
2025-07-11,52189.381459,52789.939069,43899.659537,0.000000,15140.525578,13991.868889,10232.225700,10190.188062,8270.140095,30320.714868,6949.782793,0.000000,37270.497661,67.399812,0.000000,1
2025-07-12,47755.555254,51421.009198,43916.932008,0.000000,18417.059554,16260.478544,10676.107664,8270.140095,6778.295311,27431.062131,8101.550184,0.000000,35532.612315,64.312579,0.000000,1
2025-07-13,79814.907550,91296.745216,81547.905393,0.000000,21154.774523,13649.973029,4775.383500,6778.295311,10650.955683,57693.709182,16297.316845,0.000000,73991.026027,83.256869,0.000000,1
2025-07-14,76318.054263,88806.098235,77658.308840,0.000000,21136.893620,17454.319737,2168.055743,10650.955683,10280.471344,54626.585182,20982.847473,0.000000,75609.432655,103.545427,0.000000,1
2025-07-15,80584.120244,87408.483797,77694.805166,0.000000,21085.126007,16611.376276,472.004850,10280.471344,10800.000000,58274.142803,13494.521213,0.000000,71768.664015,82.895891,0.000000,1
2025-07-16,77901.366456,86792.204320,77768.546278,0.000000,19953.534277,16162.362764,1842.811384,10800.000000,10800.000000,58396.729087,14095.841540,0.000000,72492.570627,105.518252,0.000000,1
2025-07-17,76890.113353,92273.808946,79334.901459,0.000000,21515.418974,17427.489369,2526.555784,10800.000000,10800.000000,56058.698471,22370.556623,0.000000,78429.255094,111.668286,0.000000,1
2025-07-18,58634.313330,58634.313330,45676.417876,0.000000,20455.068877,16568.605790,10515.706690,10800.000000,10800.000000,33255.249079,0.000000,0.000000,33255.249079,79.020949,0.000000,0
2025-07-19,56583.888664,56583.888664,45139.983454,0.000000,20369.969755,16499.675501,14086.870149,10800.000000,10800.000000,32386.526548,0.000000,0.000000,32386.526548,101.977504,0.000000,0
2025-07-20,83999.353397,94015.445014,78496.051661,0.000000,20729.899022,16791.218208,2467.392633,10800.000000,10800.000000,60188.746159,15680.913502,0.000000,75869.659662,84.945324,0.000000,1
2025-07-21,84420.329592,90768.258846,78717.075585,0.000000,17515.372488,14187.451716,1399.405463,10800.000000,10800.000000,62666.983649,11964.214912,0.000000,74631.198562,73.121518,0.000000,1
2025-07-22,81895.547215,101231.503869,79568.416922,0.000000,20858.625254,16895.486456,1810.133507,10800.000000,10800.000000,60454.494281,24997.950626,0.000000,85452.444906,89.188039,0.000000,1
2025-07-23,92254.945614,94491.654437,80457.550777,0.000000,19932.416192,16145.257116,2453.844584,10800.000000,10800.000000,67798.057352,3885.414625,0.000000,71683.471977,70.054017,0.000000,1
2025-07-24,91393.543421,96259.273936,78545.077189,0.000000,17928.163622,14521.812534,1522.254100,10800.000000,10800.000000,68183.166916,10732.890721,0.000000,78916.057636,64.637581,0.000000,1
2025-07-25,53545.788105,51427.154974,43872.695936,0.000000,17263.096648,14765.455561,14869.735285,10800.000000,9930.725248,31718.132719,3541.006450,0.000000,35259.139169,56.703488,0.000000,1
2025-07-26,57268.139010,57268.139010,46750.365076,0.000000,19217.160785,14783.552959,13847.665685,9930.725248,10800.000000,32477.070691,0.000000,0.000000,32477.070691,79.293815,0.000000,0
2025-07-27,83934.949231,94762.189201,79587.866203,0.000000,18666.883345,15120.175510,2355.968568,10800.000000,10800.000000,61467.798547,16871.914034,0.000000,78339.712581,85.086268,0.000000,1
2025-07-28,87501.426452,98674.418225,82206.090493,0.000000,20862.444274,16898.579862,287.348848,10800.000000,10800.000000,64816.377031,16929.024223,0.000000,81745.401254,80.433938,0.000000,1
2025-07-29,86443.295702,98174.553961,81007.615472,0.000000,20098.233360,16279.569021,1119.705183,10800.000000,10800.000000,63735.035718,15247.708585,0.000000,78982.744302,74.257802,0.000000,1
2025-07-30,80087.537245,95707.975225,80642.885570,0.000000,20232.157116,16388.047264,2695.521667,10800.000000,10800.000000,59832.124969,19798.968238,0.000000,79631.093207,102.955704,0.000000,1
2025-07-31,85158.260159,93470.245200,80012.632321,0.000000,21269.319391,17228.148707,1276.465367,10800.000000,10800.000000,62259.403395,12079.975458,0.000000,74339.378853,76.992956,0.000000,1
2025-08-01,56154.565417,56154.565417,44849.720375,0.000000,18433.085607,14930.799341,20096.074444,10800.000000,10800.000000,33224.854661,0.000000,0.000000,33224.854661,98.005663,0.000000,0
2025-08-02,63508.951014,63508.951014,45584.520297,0.000000,17889.533906,14490.522464,21258.483922,10800.000000,10800.000000,34976.095853,0.000000,0.000000,34976.095853,153.189645,0.000000,0
2025-08-03,74429.014729,82170.771759,70819.163832,0.000000,18774.344104,15207.218724,4412.558468,10800.000000,10800.000000,54659.847056,11687.466075,0.000000,66347.313131,64.123921,0.000000,1
2025-08-04,79784.313007,86366.957888,72546.261364,0.000000,18402.446066,14905.981314,3634.141526,10800.000000,10800.000000,58917.107696,7777.475234,0.000000,66694.582930,50.076580,0.000000,1
2025-08-05,80765.585734,85255.001141,73201.870904,0.000000,20405.696427,16528.614106,4172.478851,10800.000000,10800.000000,59004.927262,6635.788158,0.000000,65640.715419,53.325307,0.000000,1
2025-08-06,88089.207158,88568.981129,73386.717179,0.000000,19955.719541,16164.132828,1480.731199,10800.000000,10800.000000,66280.735804,862.796380,0.000000,67143.532184,61.442660,0.000000,1
2025-08-07,89758.134278,90216.497918,73249.206608,0.000000,19738.192774,15987.936147,6110.964732,10800.000000,10800.000000,63413.857851,809.439055,0.000000,64223.296906,88.512228,0.000000,1
2025-08-08,56375.109769,56375.109769,45936.564836,0.000000,18714.419311,15158.679642,26605.653916,10800.000000,10800.000000,32291.252447,0.000000,0.000000,32291.252447,92.423451,0.000000,0
2025-08-09,56139.957912,56139.957912,45639.895457,0.000000,18608.936046,15073.238197,23182.268608,10800.000000,10800.000000,32863.251725,0.000000,0.000000,32863.251725,111.818720,0.000000,0
2025-08-10,82923.163511,83254.513518,71424.235683,0.000000,20013.477198,16210.916530,2317.055969,10800.000000,10800.000000,61422.336558,612.009355,0.000000,62034.345913,40.476189,0.000000,1
2025-08-11,81035.240943,82668.354614,72983.907932,0.000000,23428.253554,18976.885379,3971.286427,10800.000000,10800.000000,57272.305828,2807.475472,0.000000,60079.781299,45.102441,0.000000,2
2025-08-12,87676.529251,87676.529251,74627.654548,0.000000,18606.432248,15071.210121,3331.888766,10800.000000,10800.000000,63717.029795,0.000000,0.000000,63717.029795,51.549316,0.000000,0
2025-08-13,79506.255324,79506.255324,71794.165975,0.000000,19183.128848,15538.334367,2028.392050,10800.000000,10800.000000,57453.825816,0.000000,0.000000,57453.825816,46.661903,0.000000,0
2025-08-14,81471.466244,84611.330404,73762.958436,0.000000,21609.886802,17504.008310,3730.788958,10800.000000,10800.000000,59568.831004,4268.944865,0.000000,63837.775869,41.443377,0.000000,1
2025-08-15,61010.006232,61010.006232,45178.388574,0.000000,15744.367730,12752.937861,25027.231820,10800.000000,10800.000000,34707.698424,0.000000,0.000000,34707.698424,192.593706,0.000000,0
2025-08-16,59387.274804,59387.274804,44765.052113,0.000000,17877.480714,14480.759378,24439.050410,10800.000000,10800.000000,34715.007828,0.000000,0.000000,34715.007828,180.937918,0.000000,0
2025-08-17,84830.028672,84830.028672,71591.881464,5.595887,19470.517261,15771.118981,4732.685458,10800.000000,10800.000000,60252.421950,0.000000,47.075396,60299.497347,59.989071,0.000000,0
2025-08-18,82232.156021,82232.156021,72073.279165,0.000000,20855.535174,16892.983491,3716.611868,10800.000000,10800.000000,59958.903801,0.000000,0.000000,59958.903801,33.812001,0.000000,0
2025-08-19,81726.337064,81726.337064,71959.366709,11.845060,19795.139100,16034.062671,3892.475287,10800.000000,10800.000000,59551.799199,0.000000,101.879361,59653.678560,34.846856,0.000000,0
2025-08-20,90745.231171,90745.231171,76897.788160,0.000000,22811.390858,18477.226595,1912.932830,10800.000000,10800.000000,65521.579788,0.000000,0.000000,65521.579788,49.538822,0.000000,0
2025-08-21,86212.993148,86212.993148,72021.157789,0.000000,17990.365176,14572.195792,2758.569924,10800.000000,10800.000000,61863.101312,0.000000,0.000000,61863.101312,42.857392,0.000000,0
2025-08-22,57450.370467,57450.370467,45960.091570,0.000000,18568.391780,15040.397342,21201.527733,10800.000000,10800.000000,33480.354477,0.000000,0.000000,33480.354477,130.706533,0.000000,0
2025-08-23,56104.448528,56104.448528,46782.603572,0.000000,18037.436236,14610.323351,20825.484538,10800.000000,10800.000000,31836.670365,0.000000,0.000000,31836.670365,110.097880,0.000000,0
2025-08-24,81002.203626,81002.203626,71021.489916,0.000000,19844.923371,16074.387931,3517.364995,10800.000000,10800.000000,60002.439620,0.000000,0.000000,60002.439620,38.949221,0.000000,0
2025-08-25,103262.284443,103262.284443,76654.290103,0.000000,18818.281952,15242.808381,2305.729518,10800.000000,10800.000000,74878.798387,0.000000,0.000000,74878.798387,123.987161,0.000000,0
2025-08-26,82819.531689,82819.531689,72012.314616,0.000000,22076.417512,17881.898185,2288.976909,10800.000000,10800.000000,60371.870781,0.000000,0.000000,60371.870781,45.754975,0.000000,0
2025-08-27,83799.304341,86478.920555,75036.440021,0.000000,22521.029416,18242.033827,2843.295567,10800.000000,10800.000000,60934.030035,7519.313310,0.000000,68453.343345,60.716269,0.000000,2
2025-08-28,82725.758487,85733.048856,76191.596348,8.130963,20955.995849,16974.356637,1450.293117,10800.000000,10800.000000,59599.462590,4972.326367,68.377337,64640.166294,52.311271,0.000000,2
2025-08-29,63621.391345,63621.391345,47004.406365,0.000000,17090.867536,13843.602704,21201.921184,10800.000000,10800.000000,35664.749552,0.000000,0.000000,35664.749552,180.292750,0.000000,0
2025-08-30,59876.450870,59876.450870,47003.369240,0.000000,16561.142471,13414.525402,25344.032336,10800.000000,10800.000000,35321.433981,0.000000,0.000000,35321.433981,174.668306,0.000000,0
2025-08-31,82694.680937,82694.680937,72097.071152,0.000000,22572.700827,18283.887669,1161.634916,10800.000000,10800.000000,59660.130977,0.000000,0.000000,59660.130977,52.237139,0.000000,0
2025-09-01,92231.883145,92231.883145,62561.177561,0.000000,14415.840920,11676.831145,6248.033250,10800.000000,10800.000000,58975.403595,0.000000,0.000000,58975.403595,163.502819,0.000000,0
2025-09-02,82483.243614,82483.243614,62182.083298,0.000000,17361.379307,14062.717238,4825.665382,10800.000000,10800.000000,52808.395357,0.000000,0.000000,52808.395357,94.104507,0.000000,0
2025-09-03,87814.038986,87814.038986,63920.449645,0.000000,17076.498659,13831.963914,5128.197652,10800.000000,10800.000000,57586.447036,0.000000,0.000000,57586.447036,117.256721,0.000000,0
2025-09-04,85783.564900,85783.564900,62195.447844,0.000000,19008.181470,15396.626991,4658.327811,10800.000000,10800.000000,56186.745459,0.000000,0.000000,56186.745459,114.071638,0.000000,0
2025-09-05,56837.777917,56837.777917,37065.105687,0.000000,13427.523263,10876.293843,27689.614600,10800.000000,10800.000000,29145.819149,0.000000,0.000000,29145.819149,201.010295,0.000000,0
2025-09-06,57494.604341,57494.604341,36003.431187,0.000000,14322.826436,11601.489413,25561.010465,10800.000000,10800.000000,29170.690233,0.000000,0.000000,29170.690233,204.902848,0.000000,0
2025-09-07,82563.869453,82563.869453,61767.764878,0.000000,18844.116353,15263.734246,3226.399152,10800.000000,10800.000000,53410.835904,0.000000,0.000000,53410.835904,94.339355,0.000000,0
2025-09-08,90691.156937,90691.156937,66101.339554,0.000000,15585.859794,12624.546433,3744.456660,10800.000000,10800.000000,59657.950243,0.000000,0.000000,59657.950243,108.616571,0.000000,0
2025-09-09,79497.134622,79497.134622,61672.527030,0.000000,17072.027573,13828.342334,5326.007527,10800.000000,10800.000000,52323.593188,0.000000,0.000000,52323.593188,85.053745,0.000000,0
2025-09-10,92990.143503,92990.143503,67182.343039,0.000000,18675.268810,15126.967736,2318.043316,10800.000000,10800.000000,61139.187548,0.000000,0.000000,61139.187548,104.408098,0.000000,0
2025-09-11,91745.767641,91745.767641,62336.192087,0.000000,19037.665166,15420.508785,5222.949919,10800.000000,10800.000000,59250.624508,0.000000,0.000000,59250.624508,163.930944,0.000000,0
2025-09-12,59155.445174,59155.445174,38328.979786,0.000000,14416.696759,11677.524375,24038.151199,10800.000000,10800.000000,30031.273655,0.000000,0.000000,30031.273655,170.736495,0.000000,0
2025-09-13,58747.746525,58747.746525,37549.869328,0.000000,14404.228891,11667.425402,26805.964354,10800.000000,10800.000000,29938.655587,0.000000,0.000000,29938.655587,189.352530,0.000000,0
2025-09-14,96283.051774,96283.051774,67417.716998,0.000000,15091.664110,12224.247929,4450.976067,10800.000000,10800.000000,64069.546686,0.000000,0.000000,64069.546686,134.114575,0.000000,0
2025-09-15,80543.809791,80543.809791,61633.892277,0.000000,17646.690405,14293.819228,3213.990466,10800.000000,10800.000000,54175.245122,0.000000,0.000000,54175.245122,81.857670,0.000000,0
2025-09-16,96353.975694,96353.975694,67081.839194,0.000000,18261.992157,14792.213647,4120.290699,10800.000000,10800.000000,64263.442205,0.000000,0.000000,64263.442205,126.888931,0.000000,0
2025-09-17,93347.170965,93347.170965,66801.338384,0.000000,18743.295637,15182.069466,3279.993815,10800.000000,10800.000000,62647.356164,0.000000,0.000000,62647.356164,99.366344,0.000000,0
2025-09-18,86301.762567,86301.762567,64555.921321,0.000000,18574.858264,15045.635194,2070.647134,10800.000000,10800.000000,57393.230298,0.000000,0.000000,57393.230298,82.204257,0.000000,0
2025-09-19,63839.782007,63839.782007,37947.357574,0.000000,13251.697927,10733.875321,19328.182652,10800.000000,10800.000000,33041.949897,0.000000,0.000000,33041.949897,173.438862,0.000000,0
2025-09-20,63800.051731,63800.051731,38354.409881,0.000000,14436.579895,11693.629715,19966.025969,10800.000000,10800.000000,32945.096762,0.000000,0.000000,32945.096762,158.088799,0.000000,0
2025-09-21,94345.258656,94345.258656,65264.996543,0.000000,14879.180408,12052.136130,4150.464785,10800.000000,10800.000000,63470.664016,0.000000,0.000000,63470.664016,93.093488,0.000000,0
2025-09-22,97888.594429,97888.594429,66992.216752,0.000000,16951.364649,13730.605365,3157.437584,10800.000000,10800.000000,66940.717080,0.000000,0.000000,66940.717080,101.337382,0.000000,0
2025-09-23,96034.975282,96034.975282,68814.852532,0.000000,17277.470236,13994.750891,3415.517601,10800.000000,10800.000000,64901.760697,0.000000,0.000000,64901.760697,74.334659,0.000000,0
2025-09-24,85047.940398,81811.582244,66284.394595,0.000000,17760.440659,14385.956934,1846.685770,10800.000000,10800.000000,58004.083427,2476.953118,0.000000,60481.036546,80.033727,0.000000,1
2025-09-25,91742.009230,91742.009230,66931.448335,0.000000,16987.354409,13759.757072,3368.402100,10800.000000,10800.000000,61575.638065,0.000000,0.000000,61575.638065,65.954764,0.000000,0
2025-09-26,70012.409817,70012.409817,37799.184296,0.000000,13916.514612,11272.376836,17460.803018,10800.000000,10800.000000,34220.788431,0.000000,0.000000,34220.788431,204.957525,0.000000,0
2025-09-27,61897.160892,61897.160892,38575.616625,0.000000,13568.256791,10990.288001,18196.345583,10800.000000,10800.000000,33048.435238,0.000000,0.000000,33048.435238,122.284164,0.000000,0
2025-09-28,91586.630195,91586.630195,68472.990660,0.000000,17037.158656,13800.098511,1748.301350,10800.000000,10800.000000,62748.148539,0.000000,0.000000,62748.148539,52.700282,0.000000,0
2025-09-29,92398.538277,92398.538277,68541.843768,1.038185,18175.524483,14722.174832,2329.640698,10800.000000,10800.000000,62825.444398,0.000000,5.361709,62830.806106,56.117426,0.000000,0
2025-09-30,90471.865317,90471.865317,69748.464175,0.000000,21993.993473,17815.134713,147.430650,10800.000000,10800.000000,61553.879108,0.000000,0.000000,61553.879108,79.260927,0.000000,0
2025-10-01,86438.531588,86438.531588,58753.765150,0.000000,16432.279661,13310.146525,5970.110479,10800.000000,10800.000000,55002.345255,0.000000,0.000000,55002.345255,105.246625,0.000000,0
2025-10-02,92780.775523,92780.775523,61399.926770,0.000000,14971.368857,12126.808774,6824.583566,10800.000000,10800.000000,59800.731297,0.000000,0.000000,59800.731297,136.279430,0.000000,0
2025-10-03,57424.780271,57424.780271,34843.249923,0.000000,13697.968373,11095.354382,24423.482233,10800.000000,10800.000000,27766.144258,0.000000,0.000000,27766.144258,174.319684,0.000000,0
2025-10-04,67313.600473,67313.600473,35496.068184,0.000000,12722.377507,10305.125780,19982.834025,10800.000000,10800.000000,31835.051818,0.000000,0.000000,31835.051818,227.335536,0.000000,0
2025-10-05,92047.827089,92047.827089,63690.709953,0.000000,14912.625419,12079.226590,6121.350056,10800.000000,10800.000000,59324.751438,0.000000,0.000000,59324.751438,110.213124,0.000000,0
2025-10-06,77238.363189,77903.290381,61854.861304,0.000000,18407.325983,14909.934046,624.360120,10800.000000,10800.000000,51197.130071,1741.371771,0.000000,52938.501842,68.796927,0.000000,2
2025-10-07,82335.923518,82335.923518,64376.043449,0.000000,18266.681833,14796.012285,3133.810900,10800.000000,10800.000000,53153.404491,0.000000,0.000000,53153.404491,40.549583,0.000000,0
2025-10-08,79443.102258,79443.102258,62851.325628,0.000000,18869.535867,15284.324052,2787.618145,10800.000000,10800.000000,51530.503786,0.000000,0.000000,51530.503786,48.040522,0.000000,0
2025-10-09,88234.833197,88234.833197,64466.335134,0.000000,16655.522642,13490.973340,5541.804150,10800.000000,10800.000000,57211.972699,0.000000,0.000000,57211.972699,93.145939,0.000000,0
2025-10-10,53947.567278,53947.567278,36218.081148,0.000000,14992.154825,12143.645409,24025.960814,10800.000000,10800.000000,25635.546187,0.000000,0.000000,25635.546187,190.058415,0.000000,0
2025-10-11,55417.336061,55417.336061,35624.765101,0.000000,14788.330679,11978.547850,18708.668688,10800.000000,10800.000000,26304.902772,0.000000,0.000000,26304.902772,168.500590,0.000000,0
2025-10-12,79433.809886,79433.809886,65228.018492,0.492830,19234.816262,15580.201173,3058.940251,10800.000000,10800.000000,50566.739004,0.000000,2.475239,50569.214243,42.416873,0.000000,0
2025-10-13,80356.927866,80356.927866,63743.933470,0.000000,20457.299231,16570.412377,2829.651312,10800.000000,10800.000000,51142.866248,0.000000,0.000000,51142.866248,63.256603,0.000000,0
2025-10-14,82873.845727,82873.845727,66585.856851,0.000000,20397.223736,16521.751226,1936.555057,10800.000000,10800.000000,53664.054822,0.000000,0.000000,53664.054822,65.530430,0.000000,0
2025-10-15,85525.729759,85525.729759,67427.470167,0.000000,21773.000512,17636.130415,1370.576416,10800.000000,10800.000000,55111.924810,0.000000,0.000000,55111.924810,62.756661,0.000000,0
2025-10-16,80491.001006,80491.001006,68088.465235,0.000000,20051.234311,16241.499792,1312.257768,10800.000000,10800.000000,53360.068154,0.000000,0.000000,53360.068154,46.533624,0.000000,0
2025-10-17,48534.865848,48534.865848,34738.145350,0.000000,15044.489451,12186.036455,15875.493037,10800.000000,10800.000000,23486.862189,0.000000,0.000000,23486.862189,84.662491,0.000000,0
2025-10-18,54763.931214,54763.931214,35749.544914,0.000000,16180.672758,13106.344934,16598.623823,10800.000000,10800.000000,26064.997272,0.000000,0.000000,26064.997272,158.765014,0.000000,0
2025-10-19,82271.525251,82271.525251,69130.814350,0.000000,19504.381385,15798.548922,1539.259350,10800.000000,10800.000000,55194.612708,0.000000,0.000000,55194.612708,35.558798,0.000000,0
2025-10-20,85711.597621,85711.597621,70117.786685,0.000000,19009.702628,15397.859128,2065.160818,10800.000000,10800.000000,57334.288392,0.000000,0.000000,57334.288392,48.080212,0.000000,0
2025-10-21,84570.456405,84570.456405,70859.592504,0.000000,19489.719337,15786.672663,693.964475,10800.000000,10800.000000,56685.634334,0.000000,0.000000,56685.634334,54.642555,0.000000,0
2025-10-22,80875.898465,80875.898465,70752.511660,0.000000,19230.770867,15576.924402,1543.768498,10800.000000,10800.000000,54000.713118,0.000000,0.000000,54000.713118,36.540846,0.000000,0
2025-10-23,91277.999958,91277.999958,70030.140537,0.000000,18418.894983,14919.304936,3151.053456,10800.000000,10800.000000,60091.857757,0.000000,0.000000,60091.857757,100.140489,0.000000,0
2025-10-24,50451.934587,50451.934587,36442.161931,0.000000,14976.128812,12130.664338,15176.646742,10800.000000,10800.000000,24068.539219,0.000000,0.000000,24068.539219,118.913730,0.000000,0
2025-10-25,55504.230308,55504.230308,36740.079660,0.000000,13969.900884,11315.619716,14687.365760,10800.000000,10800.000000,25253.307606,0.000000,0.000000,25253.307606,150.911514,0.000000,0
2025-10-26,85320.495946,85320.495946,70682.841938,0.000000,19006.361950,15395.153180,2527.321150,10800.000000,10800.000000,56727.262123,0.000000,0.000000,56727.262123,51.849808,0.000000,0
2025-10-27,77931.833115,82941.699491,69522.890112,0.000000,21505.926752,17419.800669,1884.182359,10800.000000,10800.000000,51334.556375,5687.910379,0.000000,57022.466754,31.475742,0.000000,2
2025-10-28,77767.958562,82149.024884,70462.967380,0.000000,19862.934462,16088.976914,716.588134,10800.000000,10800.000000,52044.186221,6259.492627,0.000000,58303.678849,51.487517,0.000000,1
2025-10-29,85411.766882,85411.766882,74064.447466,0.000000,20157.946319,16327.936518,922.180867,10800.000000,10800.000000,57524.804495,0.000000,0.000000,57524.804495,33.257763,0.000000,0
2025-10-30,76275.426959,76275.426959,70205.078699,0.000000,19924.513018,16138.855545,1631.603577,10800.000000,10800.000000,51137.861588,0.000000,0.000000,51137.861588,41.195311,0.000000,0
2025-10-31,56425.740973,56425.740973,37473.141241,0.000000,16233.220261,13148.908411,10484.537324,10800.000000,10800.000000,26135.057419,0.000000,0.000000,26135.057419,125.509318,0.000000,0
2025-11-01,51851.974504,51851.974504,36930.578555,0.000000,15132.330256,12257.187507,11511.397376,10800.000000,10800.000000,24211.492087,0.000000,0.000000,24211.492087,105.405815,0.000000,0
2025-11-02,82368.978931,87186.760803,73084.496020,0.000000,18947.293338,15347.307604,688.126351,10800.000000,10800.000000,55845.886181,5318.225695,0.000000,61164.111876,42.640755,0.000000,1
2025-11-03,87561.859696,87561.859696,74158.796662,0.000000,20062.017285,16250.234001,842.083099,10800.000000,10800.000000,58986.461973,0.000000,0.000000,58986.461973,35.689185,0.000000,0
2025-11-04,81244.579616,83238.802897,73140.409846,0.000000,19564.066379,15846.893767,1843.165201,10800.000000,10800.000000,54727.588956,2602.616735,0.000000,57330.205691,25.148146,0.000000,1
2025-11-05,88953.721621,88953.721621,75078.150298,0.000000,21405.457890,17338.420891,1333.093233,10800.000000,10800.000000,60703.981618,0.000000,0.000000,60703.981618,53.855573,0.000000,0
2025-11-06,83654.931215,86046.307573,75979.246065,0.000000,22390.151208,18136.022479,355.532784,10800.000000,10800.000000,56701.887119,3698.368622,0.000000,60400.255741,26.546358,0.000000,1
2025-11-07,51883.570768,51883.570768,38319.063996,0.000000,15434.183480,12501.688618,12068.107351,10800.000000,10800.000000,23846.053659,0.000000,0.000000,23846.053659,106.711835,0.000000,0
2025-11-08,55929.042924,55929.042924,38493.630302,0.000000,13916.662503,11272.496628,12058.257327,10800.000000,10800.000000,25611.020209,0.000000,0.000000,25611.020209,132.501676,0.000000,0
2025-11-09,85548.215223,85548.215223,76504.516652,0.000000,22001.846057,17821.495306,977.348715,10800.000000,10800.000000,58050.457971,0.000000,0.000000,58050.457971,25.518438,0.000000,0
2025-11-10,86453.993722,88241.094957,78721.989896,0.000000,23503.732153,19038.023044,397.837683,10800.000000,10800.000000,59366.310637,4420.454794,0.000000,63786.765431,36.217944,0.000000,1
2025-11-11,88048.031470,88048.031470,76746.776219,0.000000,21634.229746,17523.726094,1077.252902,10800.000000,10800.000000,60137.936483,0.000000,0.000000,60137.936483,35.283279,0.000000,0
2025-11-12,84063.789233,86856.204749,75852.469756,0.000000,21818.991332,17673.382979,750.873652,10800.000000,10800.000000,56476.955130,4070.816905,0.000000,60547.772035,26.611999,0.000000,1
2025-11-13,81699.891808,84102.228628,76834.814650,0.000000,21958.189459,17786.133462,266.887334,10800.000000,10800.000000,55725.988137,4801.670516,0.000000,60527.658654,53.749145,0.000000,1
2025-11-14,53786.025242,53786.025242,38967.890537,0.000000,15720.177122,12733.343469,8382.601583,10800.000000,10800.000000,24210.771931,0.000000,0.000000,24210.771931,97.748214,0.000000,0
2025-11-15,60033.264644,60033.264644,40646.167205,0.000000,14361.108537,11632.497915,9705.669666,10800.000000,10800.000000,27753.164187,0.000000,0.000000,27753.164187,136.402409,0.000000,0
2025-11-16,84376.606035,87620.383029,79335.137659,0.000000,22160.693385,17950.161642,690.061533,10800.000000,10800.000000,57468.735364,4663.348330,0.000000,62132.083694,28.402092,0.000000,1
2025-11-17,81558.670051,88069.347825,77639.022785,0.000000,23547.760975,19073.686389,469.193868,10800.000000,10800.000000,55129.067163,7855.015372,0.000000,62984.082535,41.239154,0.000000,1
2025-11-18,85580.914622,85580.914622,79499.081124,0.000000,24255.417337,19646.888043,0.000000,10800.000000,10800.000000,58750.486356,0.000000,0.000000,58750.486356,32.054763,0.000000,0
