date,plan_energy_kwh,accepted_plan_energy_kwh,used_plan_energy_kwh,emergency_energy_kwh,charge_energy_kwh,discharge_energy_kwh,curtail_energy_kwh,storage_start_kwh,storage_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,forecast_mae_kwh,max_balance_residual_kwh,gate_count
2025-06-26,77962.833936,80637.645602,71727.228648,16.132782,19726.633213,15978.572902,447.917284,10800.000000,10800.000000,48993.591139,4796.260283,109.081805,53898.933227,72.053757,0.000000,2
2025-06-27,50596.174664,50596.174664,38471.209337,0.000000,13039.250476,10561.792885,16222.105881,10800.000000,10800.000000,30303.617173,0.000000,0.000000,30303.617173,100.026442,0.000000,0
2025-06-28,49980.019670,49980.019670,38789.225771,0.000000,12818.475287,10382.964983,14576.789350,10800.000000,10800.000000,29864.583112,0.000000,0.000000,29864.583112,83.096833,0.000000,0
2025-06-29,77953.210412,81838.572490,72819.366416,0.000000,18458.696275,14951.543983,44.445585,10800.000000,10800.000000,48259.734183,7777.354558,0.000000,56037.088741,82.776641,0.000000,1
2025-06-30,84303.336364,84745.572893,73645.747600,0.000000,19017.518681,15404.190132,154.735067,10800.000000,10800.000000,52906.328219,669.437402,0.000000,53575.765621,47.110028,0.000000,1
2025-07-01,74386.055250,93113.006639,81900.754113,0.000000,17092.540412,15214.531115,1156.200786,10800.000000,9278.251798,46094.270637,28258.463726,0.000000,74352.734363,156.143122,0.000000,1
2025-07-02,70637.980274,89379.967204,78233.499492,0.000000,17581.897569,14209.570627,1956.406184,9278.251798,9313.547802,44135.783579,24352.935877,0.000000,68488.719456,138.641406,0.000000,1
2025-07-03,79615.240850,100300.164532,84635.077598,0.000000,18761.214020,15107.972219,1221.416867,9313.547802,9412.004622,49584.185850,29073.807069,0.000000,78657.992920,132.519088,0.000000,1
2025-07-04,45270.949236,49718.764190,41274.237282,0.000000,13179.565196,13404.294683,12618.099297,9412.004622,6379.952540,27069.553978,12798.617056,0.000000,39868.171034,82.879105,0.000000,1
2025-07-05,45306.172750,48428.398288,44447.568060,0.000000,13633.596784,10796.202575,12820.093882,6379.952540,6654.409007,27344.985554,8100.533457,0.000000,35445.519011,81.530982,0.000000,1
2025-07-06,74738.984314,102632.659640,87995.978438,0.000000,22230.965289,15021.281967,992.313566,6654.409007,9971.964470,47157.012164,31752.656182,0.000000,78909.668346,160.392823,0.000000,1
2025-07-07,75987.135494,89965.618666,78042.243134,0.000000,16925.114717,13875.478765,1583.124418,9971.964470,9787.369087,47540.185212,20755.106265,0.000000,68295.291476,110.090633,0.000000,1
2025-07-08,80269.973196,91810.964842,82298.482754,0.000000,18343.373902,14684.124427,3067.846264,9787.369087,9980.711790,50224.442436,18930.983924,0.000000,69155.426360,109.285239,0.000000,1
2025-07-09,80707.590417,93542.697905,79303.484550,0.000000,17539.630144,14050.487365,1755.616750,9980.711790,10154.726292,50053.832084,19351.519630,0.000000,69405.351714,93.253626,0.000000,1
2025-07-10,73331.216366,90197.260449,78977.970496,0.000000,17567.300160,14053.874228,2610.921185,10154.726292,10349.880628,46163.097786,23384.296432,0.000000,69547.394218,120.846864,0.000000,1
2025-07-11,51598.451731,54407.807486,46305.022326,0.000000,14180.810485,11617.154787,11222.589479,10349.880628,10204.660302,31093.660582,6636.230318,0.000000,37729.890900,67.399812,0.000000,1
2025-07-12,47442.294065,48791.828461,41330.309870,0.000000,13750.894526,14062.347859,10557.519869,10204.660302,6955.634420,28643.684652,9588.754018,0.000000,38232.438670,64.312579,0.000000,1
2025-07-13,79815.956351,91303.836194,81344.169037,0.000000,21702.943680,14171.477637,4544.982596,6955.634420,10742.197469,50770.463717,14203.928681,0.000000,64974.392397,83.256869,0.000000,1
2025-07-14,75683.984171,87757.753648,76702.899363,0.000000,16612.152076,13884.987671,2168.055743,10742.197469,10265.370260,46783.208969,18974.878459,0.000000,65758.087428,103.545427,0.000000,1
2025-07-15,80215.318472,86999.431816,77121.302988,0.000000,18747.909493,14704.639923,328.982833,10265.370260,10800.000000,49747.695629,11577.142558,0.000000,61324.838188,82.895891,0.000000,1
2025-07-16,77620.842842,86342.273587,77035.886836,0.000000,17481.111776,14159.700538,1579.912217,10800.000000,10800.000000,49183.395591,12381.518631,0.000000,61564.914222,105.518252,0.000000,1
2025-07-17,76195.097798,91644.779067,78672.692878,0.000000,18030.110657,14604.389632,2526.555784,10800.000000,10800.000000,47747.232380,20191.791687,0.000000,67939.024067,111.668286,0.000000,1
2025-07-18,57292.799456,57292.799456,46578.576894,0.000000,13605.957016,11020.825183,12719.196961,10800.000000,10800.000000,35078.434413,0.000000,0.000000,35078.434413,79.020949,0.000000,0
2025-07-19,55699.574625,55699.574625,45455.371954,0.000000,15802.412525,12799.954146,15270.094523,10800.000000,10800.000000,34589.095523,0.000000,0.000000,34589.095523,101.977504,0.000000,0
2025-07-20,83355.019676,93162.955456,77647.704423,0.000000,16264.913558,13174.579982,2467.392633,10800.000000,10800.000000,51867.478769,14054.919088,0.000000,65922.397857,84.945324,0.000000,1
2025-07-21,84297.134792,90729.771289,78472.366473,0.000000,17104.045026,13854.276471,1232.848569,10800.000000,10800.000000,52999.811505,10290.840936,0.000000,63290.652441,73.121518,0.000000,1
2025-07-22,81159.168333,100348.369479,78752.909506,0.000000,16775.480820,13588.139465,1770.423533,10800.000000,10800.000000,51388.374526,22461.494220,0.000000,73849.868746,89.188039,0.000000,1
2025-07-23,91811.576942,94048.285765,80051.765410,0.000000,17796.703736,14415.330026,2453.844584,10800.000000,10800.000000,58590.140690,3255.099124,0.000000,61845.239813,70.054017,0.000000,1
2025-07-24,91161.877807,95942.607269,77980.615181,0.000000,16316.329458,13216.226861,1264.040583,10800.000000,10800.000000,58292.971982,9437.442233,0.000000,67730.414215,64.637581,0.000000,1
2025-07-25,53212.547540,51067.757525,41327.319507,0.000000,14513.155242,13368.412037,13677.256737,10800.000000,9008.048565,33089.566697,5033.665524,0.000000,38123.232221,56.703488,0.000000,1
2025-07-26,55969.443751,55969.443751,49640.050821,0.000000,13921.504194,9663.662106,16913.117167,9008.048565,10800.000000,33991.702221,0.000000,0.000000,33991.702221,79.293815,0.000000,0
2025-07-27,83697.366420,94443.148225,79310.301555,0.000000,17206.016777,13936.873590,2355.968568,10800.000000,10800.000000,52749.354089,15004.860742,0.000000,67754.214831,85.086268,0.000000,1
2025-07-28,87044.801529,98084.710497,81559.032489,0.000000,17639.887146,14288.308588,252.576698,10800.000000,10800.000000,54906.311426,14910.773234,0.000000,69817.084660,80.433938,0.000000,1
2025-07-29,85992.059375,97371.568751,80350.895773,0.000000,16641.813889,13479.869250,1119.705183,10800.000000,10800.000000,54390.130430,13803.998031,0.000000,68194.128461,74.257802,0.000000,1
2025-07-30,79589.058620,94929.206683,79960.724370,0.000000,16641.835011,13479.886359,2695.521667,10800.000000,10800.000000,50491.619330,17711.141815,0.000000,68202.761145,102.955704,0.000000,1
2025-07-31,84626.585093,92929.680878,79296.303096,0.000000,18376.517699,14884.979337,1109.768463,10800.000000,10800.000000,53387.220581,10916.582635,0.000000,64303.803217,76.992956,0.000000,1
2025-08-01,55679.565417,55679.565417,42946.849449,0.000000,16319.205484,13218.556442,18594.840741,10800.000000,10800.000000,34925.162042,0.000000,0.000000,34925.162042,98.005663,0.000000,0
2025-08-02,62165.206688,62165.206688,46183.256029,0.000000,11768.834258,9532.755749,23020.152587,10800.000000,10800.000000,38319.910363,0.000000,0.000000,38319.910363,153.189645,0.000000,0
2025-08-03,74142.317056,82652.725614,70970.041322,0.000000,17703.850739,14340.119098,4766.829697,10800.000000,10800.000000,47514.729300,10927.909419,0.000000,58442.638719,64.123921,0.000000,1
2025-08-04,79422.848663,86024.091572,72453.661901,0.000000,16639.040261,13477.622611,3876.589166,10800.000000,10800.000000,51100.958108,7238.210980,0.000000,58339.169088,50.076580,0.000000,1
2025-08-05,80035.475296,85376.023621,72573.338181,0.000000,17097.629466,13849.079867,4172.478851,10800.000000,10800.000000,51229.020853,6044.769893,0.000000,57273.790746,53.325307,0.000000,1
2025-08-06,87592.688898,88072.462869,72929.762359,0.000000,17403.502942,14096.837383,1508.697533,10800.000000,10800.000000,56840.247540,711.149999,0.000000,57551.397540,61.442660,0.000000,1
2025-08-07,89074.106518,89532.470158,72564.614638,0.000000,16135.077140,13069.412483,6110.964732,10800.000000,10800.000000,56179.183247,686.370316,0.000000,56865.553563,88.512228,0.000000,1
2025-08-08,55583.443102,55583.443102,42994.584736,0.000000,14960.507283,12118.010899,24376.917101,10800.000000,10800.000000,34287.700157,0.000000,0.000000,34287.700157,92.423451,0.000000,0
2025-08-09,55506.624578,55506.624578,43126.945475,0.000000,15356.448706,12438.723452,21287.291221,10800.000000,10800.000000,34612.648716,0.000000,0.000000,34612.648716,111.818720,0.000000,0
2025-08-10,82283.315511,82614.665518,70437.944549,0.000000,16973.870530,13748.835130,1908.290102,10800.000000,10800.000000,52898.772494,504.076850,0.000000,53402.849344,40.476189,0.000000,1
2025-08-11,80085.240943,81718.354614,72194.269917,0.000000,18569.474265,15041.274155,4104.816477,10800.000000,10800.000000,50394.349428,2618.540643,0.000000,53012.890071,45.102441,0.000000,2
2025-08-12,87432.132085,87432.132085,74017.518781,0.000000,17376.380303,14074.868046,2955.462869,10800.000000,10800.000000,55250.425924,0.000000,0.000000,55250.425924,51.549316,0.000000,0
2025-08-13,79194.048610,79194.048610,71547.667872,0.000000,17464.198585,14146.000854,2108.490697,10800.000000,10800.000000,49932.086985,0.000000,0.000000,49932.086985,46.661903,0.000000,0
2025-08-14,80838.132911,83977.997070,73169.795737,0.000000,18487.977862,14975.262068,3730.788958,10800.000000,10800.000000,51820.774550,4204.957568,0.000000,56025.732118,41.443377,0.000000,1
2025-08-15,60494.973598,60494.973598,45037.527151,0.000000,13464.121564,10905.938467,25319.617169,10800.000000,10800.000000,37516.299076,0.000000,0.000000,37516.299076,192.593706,0.000000,0
2025-08-16,58947.993041,58947.993041,42907.863563,0.000000,16132.239870,13067.114295,22913.457620,10800.000000,10800.000000,37563.260468,0.000000,0.000000,37563.260468,180.937918,0.000000,0
2025-08-17,84454.684410,84454.684410,71250.393564,5.595887,17627.223884,14278.051346,4741.423299,10800.000000,10800.000000,53088.364793,0.000000,37.618348,53125.983141,59.989071,0.000000,0
2025-08-18,81683.911578,81683.911578,71224.485136,0.000000,18041.237129,14613.402075,3402.534467,10800.000000,10800.000000,52435.709864,0.000000,0.000000,52435.709864,33.812001,0.000000,0
2025-08-19,81292.211657,81292.211657,71597.944398,11.845060,17501.262220,14176.022398,3966.889584,10800.000000,10800.000000,51826.105939,0.000000,79.853472,51905.959411,34.846856,0.000000,0
2025-08-20,90033.489667,90033.489667,76305.446874,0.000000,19276.577016,15614.027383,1992.206174,10800.000000,10800.000000,56908.586491,0.000000,0.000000,56908.586491,49.538822,0.000000,0
2025-08-21,86032.668351,86032.668351,71863.049344,0.000000,17158.215467,13898.154529,2758.569924,10800.000000,10800.000000,54337.258482,0.000000,0.000000,54337.258482,42.857392,0.000000,0
2025-08-22,56975.370467,56975.370467,43937.865425,0.000000,16329.873578,13227.197598,19604.620046,10800.000000,10800.000000,35786.247895,0.000000,0.000000,35786.247895,130.706533,0.000000,0
2025-08-23,55312.781861,55312.781861,43947.539618,0.000000,14713.976535,11918.320993,18621.877927,10800.000000,10800.000000,34033.422151,0.000000,0.000000,34033.422151,110.097880,0.000000,0
2025-08-24,80800.510420,80800.510420,70959.480451,0.000000,18765.339654,15199.925120,3660.476436,10800.000000,10800.000000,52106.832189,0.000000,0.000000,52106.832189,38.949221,0.000000,0
2025-08-25,102771.350404,102771.350404,76275.797384,0.000000,16823.177325,13626.773633,2306.306679,10800.000000,10800.000000,66106.482825,0.000000,0.000000,66106.482825,123.987161,0.000000,0
2025-08-26,82027.865023,82027.865023,71165.049822,0.000000,18436.211364,14933.331205,2133.351283,10800.000000,10800.000000,53087.833539,0.000000,0.000000,53087.833539,45.754975,0.000000,0
2025-08-27,83124.617715,85951.751619,74563.108360,0.000000,20029.810147,16224.146219,2843.295567,10800.000000,10800.000000,53697.116787,7301.059246,0.000000,60998.176033,60.716269,0.000000,2
2025-08-28,82307.456052,85495.314500,75943.424802,8.130963,19649.829819,15916.362154,1450.293117,10800.000000,10800.000000,52185.173187,5556.700958,54.810824,57796.684969,52.311271,0.000000,2
2025-08-29,62538.532424,62538.532424,46120.136924,0.000000,12436.817849,10073.822458,21201.921184,10800.000000,10800.000000,38730.757965,0.000000,0.000000,38730.757965,180.292750,0.000000,0
2025-08-30,59588.895453,59588.895453,44220.403175,0.000000,14989.470596,12141.471183,22859.683927,10800.000000,10800.000000,37518.429282,0.000000,0.000000,37518.429282,174.668306,0.000000,0
2025-08-31,81978.408781,81978.408781,71713.931803,0.000000,19103.220374,15473.608503,1437.696854,10800.000000,10800.000000,52724.207902,0.000000,0.000000,52724.207902,52.237139,0.000000,0
2025-09-01,92047.311934,92047.311934,62334.734221,0.000000,13224.033865,10711.467431,6248.033250,10800.000000,10800.000000,58531.557326,0.000000,0.000000,58531.557326,163.502819,0.000000,0
2025-09-02,82203.182045,82203.182045,61902.300630,0.000000,15888.838952,12869.959552,4825.665382,10800.000000,10800.000000,52397.358929,0.000000,0.000000,52397.358929,94.104507,0.000000,0
2025-09-03,87370.063485,87370.063485,63473.525108,0.000000,14902.555064,12071.069602,5094.322399,10800.000000,10800.000000,55584.647003,0.000000,0.000000,55584.647003,117.256721,0.000000,0
2025-09-04,85223.314433,85223.314433,61828.315395,0.000000,16764.315231,13579.095337,4717.529948,10800.000000,10800.000000,54951.663162,0.000000,0.000000,54951.663162,114.071638,0.000000,0
2025-09-05,56837.777917,56837.777917,34745.777868,0.000000,13642.097197,11050.098729,25329.517734,10800.000000,10800.000000,35820.616852,0.000000,0.000000,35820.616852,201.010295,0.000000,0
2025-09-06,57177.937674,57177.937674,35073.961775,0.000000,12992.772465,10524.145696,24884.251307,10800.000000,10800.000000,35858.176829,0.000000,0.000000,35858.176829,204.902848,0.000000,0
2025-09-07,82136.968147,82136.968147,61321.796488,0.000000,16952.143862,13731.236528,3139.905535,10800.000000,10800.000000,52543.299434,0.000000,0.000000,52543.299434,94.339355,0.000000,0
2025-09-08,90518.112114,90518.112114,65742.045488,0.000000,14416.091673,11677.034255,3607.418537,10800.000000,10800.000000,57954.209884,0.000000,0.000000,57954.209884,108.616571,0.000000,0
2025-09-09,79338.801289,79338.801289,61719.541309,0.000000,16342.999811,13237.829847,5511.537080,10800.000000,10800.000000,51047.031540,0.000000,0.000000,51047.031540,85.053745,0.000000,0
2025-09-10,92336.887379,92336.887379,66696.967730,0.000000,16120.661923,13057.736158,2318.043316,10800.000000,10800.000000,59225.430312,0.000000,0.000000,59225.430312,104.408098,0.000000,0
2025-09-11,91530.766209,91530.766209,61985.342771,0.000000,17182.455090,13917.788623,5224.590517,10800.000000,10800.000000,58752.668409,0.000000,0.000000,58752.668409,163.930944,0.000000,0
2025-09-12,58680.445174,58680.445174,36489.195929,0.000000,12733.157079,10313.857234,22518.239882,10800.000000,10800.000000,36760.327477,0.000000,0.000000,36760.327477,170.736495,0.000000,0
2025-09-13,58293.603690,58293.603690,36044.460293,0.000000,12809.845460,10375.974823,25603.488171,10800.000000,10800.000000,36558.165657,0.000000,0.000000,36558.165657,189.352530,0.000000,0
2025-09-14,95891.531956,95891.531956,66976.029934,0.000000,12766.995351,10341.266234,4450.976067,10800.000000,10800.000000,62420.139120,0.000000,0.000000,62420.139120,134.114575,0.000000,0
2025-09-15,80546.600365,80546.600365,61626.145291,0.000000,17605.916793,14260.792603,3213.990466,10800.000000,10800.000000,52340.775595,0.000000,0.000000,52340.775595,81.857670,0.000000,0
2025-09-16,95817.682039,95817.682039,66511.467134,0.000000,15260.033948,12360.627498,4120.290699,10800.000000,10800.000000,61685.911151,0.000000,0.000000,61685.911151,126.888931,0.000000,0
2025-09-17,92753.303203,92753.303203,66250.790300,0.000000,15845.674142,12834.996055,3279.993815,10800.000000,10800.000000,60723.219321,0.000000,0.000000,60723.219321,99.366344,0.000000,0
2025-09-18,85985.095900,85985.095900,64274.832476,0.000000,17095.443288,13847.309063,2070.647134,10800.000000,10800.000000,56216.506126,0.000000,0.000000,56216.506126,82.204257,0.000000,0
2025-09-19,63305.332683,63305.332683,37514.886153,0.000000,11443.447681,9269.192622,19239.278777,10800.000000,10800.000000,40287.365343,0.000000,0.000000,40287.365343,173.438862,0.000000,0
2025-09-20,63325.051731,63325.051731,36740.439812,0.000000,12624.476724,10225.826147,18696.355502,10800.000000,10800.000000,40509.310335,0.000000,0.000000,40509.310335,158.088799,0.000000,0
2025-09-21,94258.807181,94258.807181,65210.540388,0.000000,14016.144797,11353.077285,4259.985396,10800.000000,10800.000000,61386.472751,0.000000,0.000000,61386.472751,93.093488,0.000000,0
2025-09-22,97937.388492,97937.388492,66800.060109,0.000000,15940.013896,12911.411256,3157.437584,10800.000000,10800.000000,64105.143788,0.000000,0.000000,64105.143788,101.337382,0.000000,0
2025-09-23,95720.884165,95720.884165,68543.837953,0.000000,15851.077716,12839.372950,3415.517601,10800.000000,10800.000000,62568.678487,0.000000,0.000000,62568.678487,74.334659,0.000000,0
2025-09-24,84817.723220,81218.267527,66073.139649,0.000000,16648.572523,13485.343743,1846.685770,10800.000000,10800.000000,55855.881050,2388.113951,0.000000,58243.995001,80.033727,0.000000,1
2025-09-25,91430.511640,91430.511640,66646.887384,0.000000,15489.665193,12546.628806,3368.402100,10800.000000,10800.000000,59571.987132,0.000000,0.000000,59571.987132,65.954764,0.000000,0
2025-09-26,68929.550090,68929.550090,37117.113295,0.000000,10326.667240,8364.600464,17460.803018,10800.000000,10800.000000,43151.001644,0.000000,0.000000,43151.001644,204.957525,0.000000,0
2025-09-27,61738.827559,61738.827559,37508.620301,0.000000,13158.336415,10658.252496,17207.234130,10800.000000,10800.000000,39322.990811,0.000000,0.000000,39322.990811,122.284164,0.000000,0
2025-09-28,91444.551476,91444.551476,68358.189473,0.000000,16432.941878,13310.682921,1748.301350,10800.000000,10800.000000,59750.375832,0.000000,0.000000,59750.375832,52.700282,0.000000,0
2025-09-29,92205.864861,92205.864861,68551.167614,1.038185,16949.132097,13728.796999,2571.979097,10800.000000,10800.000000,60176.727987,0.000000,4.862861,60181.590848,56.117426,0.000000,0
2025-09-30,90073.627810,90073.627810,69319.160748,0.000000,19244.421763,15587.981628,240.545848,10800.000000,10800.000000,59133.814710,0.000000,0.000000,59133.814710,79.260927,0.000000,0
2025-10-01,86304.615050,86304.615050,58676.509932,0.000000,16025.673248,12980.795331,5970.110479,10800.000000,10800.000000,55735.327913,0.000000,0.000000,55735.327913,105.246625,0.000000,0
2025-10-02,92796.170444,92796.170444,61709.769196,0.000000,13955.455227,11303.918734,7327.449582,10800.000000,10800.000000,60659.911778,0.000000,0.000000,60659.911778,136.279430,0.000000,0
2025-10-03,57051.683955,57051.683955,32751.465477,0.000000,12541.827147,10158.879989,22551.364620,10800.000000,10800.000000,35844.869699,0.000000,0.000000,35844.869699,174.319684,0.000000,0
2025-10-04,66601.753319,66601.753319,35529.715875,0.000000,10007.177245,8105.813568,20532.369766,10800.000000,10800.000000,40949.475474,0.000000,0.000000,40949.475474,227.335536,0.000000,0
2025-10-05,91853.770362,91853.770362,63486.542577,0.000000,13732.314356,11123.174628,6141.441782,10800.000000,10800.000000,59552.106971,0.000000,0.000000,59552.106971,110.213124,0.000000,0
2025-10-06,77070.095188,77735.022381,61603.606404,0.000000,17704.817096,14340.901848,506.581908,10800.000000,10800.000000,50388.887299,1818.827247,0.000000,52207.714546,68.796927,0.000000,2
2025-10-07,82012.952563,82012.952563,64122.857366,0.000000,16934.123502,13716.640037,3133.810900,10800.000000,10800.000000,52771.287828,0.000000,0.000000,52771.287828,40.549583,0.000000,0
2025-10-08,79162.197021,79162.197021,62580.164225,0.000000,17463.679496,14145.580392,2783.569453,10800.000000,10800.000000,50980.082801,0.000000,0.000000,50980.082801,48.040522,0.000000,0
2025-10-09,88195.574749,88195.574749,64617.137982,0.000000,15875.677363,12859.298664,5840.777601,10800.000000,10800.000000,57119.350564,0.000000,0.000000,57119.350564,93.145939,0.000000,0
2025-10-10,53472.567278,53472.567278,35183.731592,0.000000,13087.716971,10601.050746,23353.454450,10800.000000,10800.000000,32715.310302,0.000000,0.000000,32715.310302,190.058415,0.000000,0
2025-10-11,54763.790777,54763.790777,35498.216338,0.000000,12107.403909,9806.997167,19091.496011,10800.000000,10800.000000,33208.932766,0.000000,0.000000,33208.932766,168.500590,0.000000,0
2025-10-12,78995.719181,78995.719181,64857.174271,0.492830,17283.004574,13999.233705,3058.940251,10800.000000,10800.000000,50243.682257,0.000000,2.308416,50245.990673,42.416873,0.000000,0
2025-10-13,80049.808495,80049.808495,63463.511243,0.000000,18981.392774,15374.928147,2829.651312,10800.000000,10800.000000,50876.388906,0.000000,0.000000,50876.388906,63.256603,0.000000,0
2025-10-14,82674.015754,82674.015754,66322.074841,0.000000,19008.897368,15397.206868,1936.555057,10800.000000,10800.000000,53013.020917,0.000000,0.000000,53013.020917,65.530430,0.000000,0
2025-10-15,84778.936040,84778.936040,66756.197355,0.000000,18239.985712,14774.388427,1370.576416,10800.000000,10800.000000,54399.871151,0.000000,0.000000,54399.871151,62.756661,0.000000,0
2025-10-16,80550.348105,80550.348105,67997.144800,0.000000,19570.600441,15852.186357,1312.257768,10800.000000,10800.000000,51857.039757,0.000000,0.000000,51857.039757,46.533624,0.000000,0
2025-10-17,48376.532515,48376.532515,34320.978076,0.000000,14291.087008,11575.780477,15601.472227,10800.000000,10800.000000,29169.899419,0.000000,0.000000,29169.899419,84.662491,0.000000,0
2025-10-18,53970.940547,53970.940547,35495.813972,0.000000,12717.255726,10300.977138,17002.942116,10800.000000,10800.000000,33088.254033,0.000000,0.000000,33088.254033,158.765014,0.000000,0
2025-10-19,82260.199423,82260.199423,69079.861703,0.000000,19236.209558,15581.329742,1539.259350,10800.000000,10800.000000,53054.872972,0.000000,0.000000,53054.872972,35.558798,0.000000,0
2025-10-20,85762.015572,85762.015572,70004.472841,0.000000,17786.127725,14406.763457,2184.326206,10800.000000,10800.000000,55724.358764,0.000000,0.000000,55724.358764,48.080212,0.000000,0
2025-10-21,84720.099651,84720.099651,70901.925854,0.000000,19839.329246,16069.856689,669.871942,10800.000000,10800.000000,54511.336602,0.000000,0.000000,54511.336602,54.642555,0.000000,0
2025-10-22,80875.898465,80875.898465,70724.743789,0.000000,19084.624174,15458.545581,1543.768498,10800.000000,10800.000000,52090.447000,0.000000,0.000000,52090.447000,36.540846,0.000000,0
2025-10-23,91226.074390,91226.074390,69302.671852,0.000000,15288.093781,12383.355962,3018.436999,10800.000000,10800.000000,58704.314939,0.000000,0.000000,58704.314939,100.140489,0.000000,0
2025-10-24,50213.253019,50213.253019,36210.490741,0.000000,13803.579788,11180.899628,15167.759867,10800.000000,10800.000000,30169.016167,0.000000,0.000000,30169.016167,118.913730,0.000000,0
2025-10-25,55053.698660,55053.698660,36960.115964,0.000000,11977.104414,9701.454575,15286.033394,10800.000000,10800.000000,32524.220169,0.000000,0.000000,32524.220169,150.911514,0.000000,0
2025-10-26,85003.829279,85003.829279,70096.024547,0.000000,15917.849365,12893.457986,2527.321150,10800.000000,10800.000000,54654.186359,0.000000,0.000000,54654.186359,51.849808,0.000000,0
2025-10-27,77630.532797,81851.103562,69197.765019,0.000000,19280.686753,15617.356270,1981.852866,10800.000000,10800.000000,49942.989322,5310.449800,0.000000,55253.439122,31.475742,0.000000,1
2025-10-28,77609.625229,81072.964172,70355.160525,0.000000,19303.521869,15635.852714,715.069671,10800.000000,10800.000000,50100.850196,5836.296680,0.000000,55937.146876,51.487517,0.000000,1
2025-10-29,85471.556682,85471.556682,74038.990921,0.000000,20023.964504,16219.411248,922.180867,10800.000000,10800.000000,54619.350287,0.000000,0.000000,54619.350287,33.257763,0.000000,0
2025-10-30,76275.426959,76275.426959,70196.626542,0.000000,19733.057848,15983.776857,1659.527901,10800.000000,10800.000000,48829.792809,0.000000,0.000000,48829.792809,41.195311,0.000000,0
2025-10-31,55689.533624,55689.533624,37268.016904,0.000000,12936.648971,10478.685667,10905.761532,10800.000000,10800.000000,33065.356451,0.000000,0.000000,33065.356451,125.509318,0.000000,0
2025-11-01,51414.555920,51414.555920,36681.571169,0.000000,13129.160329,10634.619866,11642.992275,10800.000000,10800.000000,30605.127696,0.000000,0.000000,30605.127696,105.405815,0.000000,0
2025-11-02,82622.903232,86353.077151,73184.019805,0.000000,19471.102735,15771.593215,688.126351,10800.000000,10800.000000,53122.955182,5078.221210,0.000000,58201.176393,42.640755,0.000000,1
2025-11-03,87338.052380,87338.052380,73848.453198,0.000000,18034.817633,14608.202282,916.907569,10800.000000,10800.000000,55782.989153,0.000000,0.000000,55782.989153,35.689185,0.000000,0
2025-11-04,81244.579616,82117.472519,72960.820704,11.325495,18678.468240,15129.559274,1843.165201,10800.000000,10800.000000,51891.232971,2536.444176,51.525340,54479.202487,25.148146,0.000000,1
2025-11-05,88743.228598,88743.228598,74652.784322,0.000000,19166.689594,15525.018571,1333.093233,10800.000000,10800.000000,56657.903522,0.000000,0.000000,56657.903522,53.855573,0.000000,0
2025-11-06,83202.945584,85808.034367,75643.040779,0.000000,19675.167728,15936.885860,535.174360,10800.000000,10800.000000,52895.841163,3159.090917,0.000000,56054.932080,26.546358,0.000000,2
2025-11-07,51485.003763,51485.003763,37994.395515,0.000000,13694.499436,11092.544543,12073.978839,10800.000000,10800.000000,29988.399056,0.000000,0.000000,29988.399056,106.711835,0.000000,0
2025-11-08,55693.125566,55693.125566,38094.110040,0.000000,12902.350738,10450.904098,11851.456301,10800.000000,10800.000000,32165.992625,0.000000,0.000000,32165.992625,132.501676,0.000000,0
2025-11-09,85363.414416,85363.414416,76081.809718,0.000000,19777.072723,16019.428905,977.348715,10800.000000,10800.000000,54463.178403,0.000000,0.000000,54463.178403,25.518438,0.000000,0
2025-11-10,86051.762011,88965.196565,78093.861950,0.000000,20197.795596,16360.214433,397.837683,10800.000000,10800.000000,54962.284006,3583.606726,0.000000,58545.890732,36.217944,0.000000,2
2025-11-11,87738.890941,87738.890941,76074.353653,0.000000,18611.197096,15075.069648,979.206540,10800.000000,10800.000000,56140.595886,0.000000,0.000000,56140.595886,35.283279,0.000000,0
2025-11-12,83803.611669,86946.222155,75615.912226,0.000000,20573.951699,16664.900876,750.873652,10800.000000,10800.000000,53079.935788,3490.772868,0.000000,56570.708656,26.611999,0.000000,2
2025-11-13,81401.830660,83806.611972,76554.883727,0.000000,20484.868811,16592.743737,266.887334,10800.000000,10800.000000,51694.864090,3970.445004,0.000000,55665.309094,53.749145,0.000000,2
2025-11-14,53492.551015,53492.551015,38284.344122,0.000000,14431.026292,11689.131296,7943.993826,10800.000000,10800.000000,30725.078350,0.000000,0.000000,30725.078350,97.748214,0.000000,0
2025-11-15,59757.878182,59757.878182,40376.900134,0.000000,12943.913425,10484.569875,9705.669666,10800.000000,10800.000000,34453.031506,0.000000,0.000000,34453.031506,136.402409,0.000000,0
2025-11-16,84124.908334,87673.512833,79013.557443,0.000000,21179.302433,17155.234971,554.945598,10800.000000,10800.000000,53334.558858,4315.978133,0.000000,57650.536991,28.402092,0.000000,2
2025-11-17,81046.148048,87877.667298,77132.791255,0.000000,20941.003611,16962.212925,458.246237,10800.000000,10800.000000,51471.201763,6822.585560,0.000000,58293.787323,41.239154,0.000000,2
2025-11-18,85290.349206,85290.349206,79113.553031,0.000000,22226.322113,18003.320911,0.000000,10800.000000,10800.000000,54055.405054,0.000000,0.000000,54055.405054,32.054763,0.000000,0
