date,interval_index,interval_start,interval_end,actual_net_load_kwh,original_plan_kwh,used_plan_kwh,emergency_kwh,curtail_kwh,charge_kwh,discharge_kwh,storage_start_kwh,storage_kwh
2025-01-08,68,11:10,11:20,180.17958369999997,267.7131163,180.17958369999997,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,69,11:20,11:30,116.15416700000014,314.8883330000001,116.15416700000014,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,70,11:30,11:40,84.39863400000013,303.443267,84.39863400000013,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,71,11:40,11:50,94.69476600000007,243.71159970000008,94.69476600000007,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,72,11:50,12:00,111.3604170000001,190.56458300000008,111.3604170000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,73,12:00,12:10,84.7484159999999,193.106183,84.7484159999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,74,12:10,12:20,47.02794999999992,219.31473370000003,47.02794999999992,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,75,12:20,12:30,25.13124999999991,244.564167,25.13124999999991,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,76,12:30,12:40,21.555699999999888,274.25874969999995,21.555699999999888,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,77,12:40,12:50,44.68509999999992,320.64883370000007,44.68509999999992,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,78,12:50,13:00,89.564167,353.8074999999999,89.564167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,79,13:00,13:10,139.94991629999993,331.85386630000005,139.94991629999993,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,80,13:10,13:20,193.8917503,334.4933337,193.8917503,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,81,13:20,13:30,231.6545829999999,360.1550000000001,231.6545829999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,82,13:30,13:40,229.56566629999986,333.68679969999994,229.56566629999986,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,83,13:40,13:50,232.41666669999995,330.00226699999996,232.41666669999995,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,84,13:50,14:00,259.60416699999996,366.82833300000004,259.60416699999996,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,85,14:00,14:10,295.06553370000006,388.3822003,295.06553370000006,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,86,14:10,14:20,350.8947830000001,426.2385499999999,350.8947830000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,87,14:20,14:30,424.01125,481.5087500000001,424.01125,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,88,14:30,14:40,489.6167663,515.7464003,489.6167663,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,89,14:40,14:50,527.890467,544.4579999999999,527.890467,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,90,14:50,15:00,545.8354170000001,568.933333,545.8354170000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,91,15:00,15:10,569.2448996999999,574.1079167,569.2448996999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,92,15:10,15:20,598.0536,591.5862167,591.5862167,6.467383299999938,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,93,15:20,15:30,632.3083330000001,640.4112500000001,632.3083330000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,94,15:30,15:40,681.591767,710.9495670000001,681.591767,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,95,15:40,15:50,763.3409503,777.6891337000001,763.3409503,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,96,15:50,16:00,831.6400000000001,826.643333,826.643333,4.996667000000116,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,97,16:00,16:10,819.169567,861.1705663,819.169567,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,98,16:10,16:20,829.2338500000001,893.5202162999999,829.2338500000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,99,16:20,16:30,900.9420830000001,947.369167,900.9420830000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,100,16:30,16:40,970.9777170000001,1031.6136669999999,970.9777170000001,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,101,16:40,16:50,999.50011633,1062.85168333,999.50011633,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,102,16:50,17:00,1019.871667,1032.602917,1019.871667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,103,17:00,17:10,1086.1207,1013.456967,1013.456967,72.66373299999998,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,104,17:10,17:20,1087.979917,1022.063633,1022.063633,65.9162839999999,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,105,17:20,17:30,1039.153333,1058.555,1039.153333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,106,17:30,17:40,1050.873267,1095.1346,1050.873267,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,107,17:40,17:50,920.99438333333,946.9503667,920.99438333333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,108,17:50,18:00,704.9683333,712.1733333,704.9683333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,109,18:00,18:10,688.5141,694.2027667,688.5141,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,110,18:10,18:20,730.1845333666671,732.0862,730.1845333666671,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,111,18:20,18:30,730.135,729.9816667,729.9816667,0.15333329999998568,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,112,18:30,18:40,728.8338,750.15395,728.8338,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,113,18:40,18:50,720.3679333333333,751.1370667,720.3679333333333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,114,18:50,19:00,709.36,733.7933333,709.36,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,115,19:00,19:10,715.7542667,747.6879333,715.7542667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,116,19:10,19:20,725.89945,757.6117333,725.89945,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,117,19:20,19:30,725.3383333,742.7633333,725.3383333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,118,19:30,19:40,716.5708,717.8656667,716.5708,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,119,19:40,19:50,735.6900667,694.6878833,694.6878833,41.002183400000035,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,120,19:50,20:00,763.0566667,694.0033333,694.0033333,69.05333340000004,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,121,20:00,20:10,741.1062833,729.1727167,729.1727167,11.93356659999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,122,20:10,20:20,715.34615,746.2967333,715.34615,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,123,20:20,20:30,725.73,741.8833333,725.73,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,124,20:30,20:40,765.65875,756.4752333,756.4752333,9.183516700000041,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,125,20:40,20:50,773.9437,741.1413,741.1413,32.802400000000034,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,126,20:50,21:00,756.2033333,708.505,708.505,47.69833330000006,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,127,21:00,21:10,767.8431833,724.1612,724.1612,43.681983299999956,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,128,21:10,21:20,748.1819833,731.1408,731.1408,17.041183299999943,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,129,21:20,21:30,724.3933333,736.515,724.3933333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,130,21:30,21:40,771.7817333,786.3264667,771.7817333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,131,21:40,21:50,699.6481667,711.90145,699.6481667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,132,21:50,22:00,533.8833333,559.2916667,533.8833333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,133,22:00,22:10,506.9141167,555.71955,506.9141167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,134,22:10,22:20,542.7825167,581.2701833,542.7825167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,135,22:20,22:30,553.7533333,562.8116667,553.7533333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,136,22:30,22:40,537.2946833,551.3763833,537.2946833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,137,22:40,22:50,553.9089167,549.1314833,549.1314833,4.77743339999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,138,22:50,23:00,588.045,557.9616667,557.9616667,30.083333299999936,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,139,23:00,23:10,568.9827667,583.5299333,568.9827667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,140,23:10,23:20,565.6843,594.66525,565.6843,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,141,23:20,23:30,594.7416667,591.5566667,591.5566667,3.1849999999999454,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,142,23:30,23:40,602.7068667,602.1643333,602.1643333,0.5425334000000248,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,143,23:40,23:50,607.5747,604.4895833,604.4895833,3.0851166999999577,0.0,0.0,0.0,6000.0,6000.0
2025-01-08,144,23:50,24:00,610.64,605.035,605.035,5.605000000000018,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,1,00:00,00:10,593.6329,634.1137833,593.6329,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,2,00:10,00:20,599.5246833,652.5348833,599.5246833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,3,00:20,00:30,627.2983333,626.1716667,626.1716667,1.1266666000000214,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,4,00:30,00:40,633.51145,566.1060167,566.1060167,67.40543329999991,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,5,00:40,00:50,642.20275,567.17295,567.17295,75.02980000000002,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,6,00:50,01:00,659.1383333,619.8166667,619.8166667,39.32166659999996,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,7,01:00,01:10,662.83455,621.4441333,621.4441333,41.39041670000006,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,8,01:10,01:20,664.9293333,597.452,597.452,67.47733330000005,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,9,01:20,01:30,661.2866667,602.7116667,602.7116667,58.57499999999993,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,10,01:30,01:40,640.2898167,655.6580667,640.2898167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,11,01:40,01:50,654.3395833,651.8044167,651.8044167,2.5351665999999113,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,12,01:50,02:00,684.5016667,620.58,620.58,63.921666699999946,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,13,02:00,02:10,661.4266667,684.2158333,661.4266667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,14,02:10,02:20,659.6080333,687.6279,659.6080333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,15,02:20,02:30,678.3316667,629.6633333,629.6633333,48.66833340000005,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,16,02:30,02:40,646.8873167,667.8491,646.8873167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,17,02:40,02:50,657.0931333,699.57645,657.0931333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,18,02:50,03:00,705.88,678.0283333,678.0283333,27.85166670000001,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,19,03:00,03:10,694.448,667.9764667,667.9764667,26.471533300000033,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,20,03:10,03:20,684.30345,686.3080333,684.30345,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,21,03:20,03:30,692.5983333,712.835,692.5983333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,22,03:30,03:40,672.86195,717.4963167,672.86195,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,23,03:40,03:50,665.6706167,724.3644667,665.6706167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,24,03:50,04:00,684.3433333,740.1066667,684.3433333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,25,04:00,04:10,696.5685333,741.62825,696.5685333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,26,04:10,04:20,688.2587833,713.5997333,688.2587833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,27,04:20,04:30,670.7583333,688.8083333,670.7583333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,28,04:30,04:40,670.3511333,715.7632667,670.3511333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,29,04:40,04:50,691.0580333,726.0193833,691.0580333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,30,04:50,05:00,714.8266667,700.7333333,700.7333333,14.093333400000006,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,31,05:00,05:10,719.9364167,688.2134833,688.2134833,31.722933399999988,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,32,05:10,05:20,732.0131,688.1272667,688.1272667,43.88583330000006,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,33,05:20,05:30,717.7866667,690.0316667,690.0316667,27.754999999999995,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,34,05:30,05:40,643.6576667,705.6203833,643.6576667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,35,05:40,05:50,742.2176667,815.7728833,742.2176667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,36,05:50,06:00,945.8383333,943.6016667,943.6016667,2.236666600000035,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,37,06:00,06:10,940.89735003333,920.92346663333,920.92346663333,19.973883399999977,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,38,06:10,06:20,891.9264167,905.84575,891.9264167,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,39,06:20,06:30,900.0183333,939.4583333,900.0183333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,40,06:30,06:40,897.7531000333,910.5718667,897.7531000333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,41,06:40,06:50,893.2302833,898.1154167,893.2302833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,42,06:50,07:00,891.1112499999999,909.525,891.1112499999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,43,07:00,07:10,871.2836667,862.64945003,862.64945003,8.63421667,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,44,07:10,07:20,848.7352833699999,837.02161663,837.02161663,11.713666739999894,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,45,07:20,07:30,809.315,821.1679167000001,809.315,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,46,07:30,07:40,747.9700667,743.4246166999999,743.4246166999999,4.5454500000000735,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,47,07:40,07:50,828.8661669999999,801.3860996999999,801.3860996999999,27.480067299999973,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,48,07:50,08:00,960.0899999999999,947.345417,947.345417,12.74458299999992,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,49,08:00,08:10,875.6734337,918.1005497000001,875.6734337,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,50,08:10,08:20,797.1376003,838.6870337,797.1376003,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,51,08:20,08:30,811.1374999999999,798.111667,798.111667,13.02583299999992,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,52,08:30,08:40,779.5016166999999,755.9928500000001,755.9928500000001,23.508766699999796,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,53,08:40,08:50,705.2428497000001,701.2669163,701.2669163,3.975933400000031,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,54,08:50,09:00,638.699583,647.9499999999999,638.699583,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,55,09:00,09:10,614.206483,613.7929169999999,613.7929169999999,0.4135660000001735,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,56,09:10,09:20,569.1749503,568.2369836999999,568.2369836999999,0.9379666000000952,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,57,09:20,09:30,502.679583,508.30666700000006,502.679583,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,58,09:30,09:40,477.70449969999993,466.5101666999999,466.5101666999999,11.194333000000029,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,59,09:40,09:50,469.5129333000001,456.19139970000003,456.19139970000003,13.321533600000066,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,60,09:50,10:00,444.5954169999999,445.81791699999997,444.5954169999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,61,10:00,10:10,392.76279999999997,392.71481629999994,392.71481629999994,0.047983700000031604,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,62,10:10,10:20,339.45048370000006,364.23894970000015,339.45048370000006,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,63,10:20,10:30,290.48749999999995,364.9541670000001,290.48749999999995,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,64,10:30,10:40,231.98289970000008,330.3875663,231.98289970000008,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,65,10:40,10:50,184.30798299999992,282.12116630000014,184.30798299999992,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,66,10:50,11:00,170.16166700000008,247.30833300000006,170.16166700000008,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,67,11:00,11:10,191.82098329999997,226.02713329999995,191.82098329999997,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,68,11:10,11:20,198.4974830000001,180.17958369999997,180.17958369999997,18.317899300000136,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,69,11:20,11:30,181.33375000000012,116.15416700000014,116.15416700000014,65.17958299999998,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,70,11:30,11:40,172.77621699999997,84.39863400000013,84.39863400000013,88.37758299999985,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,71,11:40,11:50,151.23633299999995,94.69476600000007,94.69476600000007,56.54156699999987,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,72,11:50,12:00,109.49958300000003,111.3604170000001,109.49958300000003,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,73,12:00,12:10,78.29783399999997,84.7484159999999,78.29783399999997,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,74,12:10,12:20,121.22564969999996,47.02794999999992,47.02794999999992,74.19769970000004,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,75,12:20,12:30,196.74,25.13124999999991,25.13124999999991,171.6087500000001,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,76,12:30,12:40,201.6345,21.555699999999888,21.555699999999888,180.07880000000011,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,77,12:40,12:50,231.59291630000007,44.68509999999992,44.68509999999992,186.90781630000015,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,78,12:50,13:00,282.728333,89.564167,89.564167,193.16416600000002,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,79,13:00,13:10,252.07169999999996,139.94991629999993,139.94991629999993,112.12178370000004,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,80,13:10,13:20,237.43124970000008,193.8917503,193.8917503,43.53949940000007,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,81,13:20,13:30,273.8737500000001,231.6545829999999,231.6545829999999,42.2191670000002,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,82,13:30,13:40,302.7640997,229.56566629999986,229.56566629999986,73.19843340000011,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,83,13:40,13:50,346.3191667000001,232.41666669999995,232.41666669999995,113.90250000000015,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,84,13:50,14:00,386.8004169999999,259.60416699999996,259.60416699999996,127.19624999999996,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,85,14:00,14:10,377.17201699999987,295.06553370000006,295.06553370000006,82.10648329999981,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,86,14:10,14:20,394.63729969999997,350.8947830000001,350.8947830000001,43.742516699999896,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,87,14:20,14:30,450.72791700000005,424.01125,424.01125,26.71666700000003,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,88,14:30,14:40,482.78806670000006,489.6167663,482.78806670000006,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,89,14:40,14:50,519.5130336999999,527.890467,519.5130336999999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,90,14:50,15:00,578.8091669999999,545.8354170000001,545.8354170000001,32.97374999999977,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,91,15:00,15:10,640.0978337000001,569.2448996999999,569.2448996999999,70.85293400000023,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,92,15:10,15:20,669.83805,598.0536,598.0536,71.78444999999999,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,93,15:20,15:30,681.427917,632.3083330000001,632.3083330000001,49.11958399999992,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,94,15:30,15:40,721.9547003,681.591767,681.591767,40.36293330000001,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,95,15:40,15:50,774.5626499999998,763.3409503,763.3409503,11.221699699999817,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,96,15:50,16:00,817.095,831.6400000000001,817.095,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,97,16:00,16:10,845.6971503,819.169567,819.169567,26.527583299999947,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,98,16:10,16:20,883.3604169999999,829.2338500000001,829.2338500000001,54.126566999999795,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,99,16:20,16:30,926.995,900.9420830000001,900.9420830000001,26.052916999999866,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,100,16:30,16:40,954.80005,970.9777170000001,954.80005,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,101,16:40,16:50,998.2101336699999,999.50011633,998.2101336699999,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,102,16:50,17:00,1043.23625,1019.871667,1019.871667,23.364582999999925,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,103,17:00,17:10,1040.658217,1086.1207,1040.658217,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,104,17:10,17:20,1040.411817,1087.979917,1040.411817,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,105,17:20,17:30,1057.898333,1039.153333,1039.153333,18.74500000000012,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,106,17:30,17:40,1043.88335,1050.873267,1043.88335,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,107,17:40,17:50,905.0050999666701,920.99438333333,905.0050999666701,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,108,17:50,18:00,726.7866667,704.9683333,704.9683333,21.818333399999915,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,109,18:00,18:10,708.26135,688.5141,688.5141,19.747250000000008,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,110,18:10,18:20,746.7388666999999,730.1845333666671,730.1845333666671,16.554333333332806,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,111,18:20,18:30,753.7033333,730.135,730.135,23.568333300000063,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,112,18:30,18:40,738.3958667,728.8338,728.8338,9.56206670000006,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,113,18:40,18:50,732.5549167,720.3679333333333,720.3679333333333,12.18698336666671,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,114,18:50,19:00,735.8883333,709.36,709.36,26.528333299999986,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,115,19:00,19:10,724.5254333,715.7542667,715.7542667,8.771166600000015,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,116,19:10,19:20,725.2221333,725.89945,725.2221333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,117,19:20,19:30,740.72,725.3383333,725.3383333,15.381666699999982,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,118,19:30,19:40,744.2487333,716.5708,716.5708,27.677933300000063,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,119,19:40,19:50,738.9341667,735.6900667,735.6900667,3.244100000000003,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,120,19:50,20:00,727.7816667,763.0566667,727.7816667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,121,20:00,20:10,712.6180333,741.1062833,712.6180333,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,122,20:10,20:20,720.4747333,715.34615,715.34615,5.128583300000059,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,123,20:20,20:30,737.265,725.73,725.73,11.534999999999968,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,124,20:30,20:40,724.8512,765.65875,724.8512,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,125,20:40,20:50,735.8116833,773.9437,735.8116833,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,126,20:50,21:00,775.1783333,756.2033333,756.2033333,18.97499999999991,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,127,21:00,21:10,786.89825,767.8431833,767.8431833,19.055066699999998,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,128,21:10,21:20,756.1267167,748.1819833,748.1819833,7.944733400000018,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,129,21:20,21:30,737.28,724.3933333,724.3933333,12.886666699999978,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,130,21:30,21:40,781.5158833,771.7817333,771.7817333,9.73415,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,131,21:40,21:50,706.2948333,699.6481667,699.6481667,6.646666600000003,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,132,21:50,22:00,544.4316667,533.8833333,533.8833333,10.548333400000047,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,133,22:00,22:10,521.8748167,506.9141167,506.9141167,14.960699999999974,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,134,22:10,22:20,544.5650667,542.7825167,542.7825167,1.7825500000000147,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,135,22:20,22:30,552.1366667,553.7533333,552.1366667,0.0,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,136,22:30,22:40,584.8221333,537.2946833,537.2946833,47.527450000000044,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,137,22:40,22:50,618.6851167,553.9089167,553.9089167,64.77620000000002,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,138,22:50,23:00,618.87,588.045,588.045,30.825000000000045,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,139,23:00,23:10,577.9995667,568.9827667,568.9827667,9.01679999999999,0.0,0.0,0.0,6000.0,6000.0
2025-01-09,140,23:10,23:20,569.48735,565.6843,565.6843,3.8030499999999847,0.0,0.0,0.0,6000.0,6000.0
