operating_date,interval_index,interval_start,interval_end,duration_hours,load_kw,pv_actual_kw,electricity_price_yuan_per_kwh,load_energy_kwh,pv_actual_energy_kwh,load_robust_outlier,pv_robust_outlier,price_robust_outlier,net_load_kw,net_load_energy_kwh,is_weekend,time_sin,time_cos,year_sin,year_cos,load_lag_10min_kw,load_lag_1h_kw,load_lag_1d_kw,pv_lag_1d_kw,price_lag_1d_yuan_per_kwh,load_rolling_1h_mean_kw,load_rolling_24h_mean_kw,pv_ramp_10min_kw,price_change_10min,load_kw_zscore,net_load_kw_zscore,electricity_price_yuan_per_kwh_zscore,pv_actual_kw_minmax,weekday_dow_0,weekday_dow_1,weekday_dow_2,weekday_dow_3,weekday_dow_4,weekday_dow_5,weekday_dow_6,season_autumn,season_spring,season_summer,season_winter
2025-03-15,127,2025-03-15 21:00:00,2025-03-15 21:10:00,0.1666666667,2855.1546,0,0.7504,475.8591,0,False,False,False,2855.1546,475.8591,1,-0.6755902076,0.7372773368,0.9562348266,0.2926003356,2892.76,2794.199,2612.6006,0,0.709,2878.864383,3005.854183,0,-0.0235,-1.289538833,-0.1592711322,-0.2916157194,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,128,2025-03-15 21:10:00,2025-03-15 21:20:00,0.1666666667,2913.1739,0,0.7858,485.5289833,0,False,False,False,2913.1739,485.5289833,1,-0.6427876097,0.7660444431,0.9562348266,0.2926003356,2855.1546,2831.3888,2621.0388,0,0.7328,2889.02365,3007.538585,0,0.0354,-1.249542369,-0.1264365508,-0.1970902803,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,129,2025-03-15 21:20:00,2025-03-15 21:30:00,0.1666666667,3009.5,0,0.7934,501.5833333,0,False,False,False,3009.5,501.5833333,1,-0.608761429,0.7933533403,0.9562348266,0.2926003356,2913.1739,2738.9,2744.91,0,0.795,2902.6545,3009.567301,0,0.0076,-1.183138545,-0.07192318753,-0.1767966832,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,130,2025-03-15 21:30:00,2025-03-15 21:40:00,0.1666666667,3078.7541,0,0.8512,513.1256833,0,False,False,False,3078.7541,513.1256833,1,-0.5735764364,0.8191520443,0.9562348266,0.2926003356,3009.5,2964.0443,2768.7339,0,0.8307,2947.7545,3011.404732,0,0.0578,-1.135397205,-0.03273055014,-0.02245853696,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,131,2025-03-15 21:40:00,2025-03-15 21:50:00,0.1666666667,2759.5316,0,0.6436,459.9219333,0,False,False,False,2759.5316,459.9219333,1,-0.5372996083,0.8433914458,0.9562348266,0.2926003356,3078.7541,3051.8942,2571.4056,0,0.6202,2966.8728,3013.55765,0,-0.2076,-1.355457965,-0.2133865935,-0.5767941627,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,132,2025-03-15 21:50:00,2025-03-15 22:00:00,0.1666666667,2306.53,0,0.2913,384.4216667,0,False,False,False,2306.53,384.4216667,1,-0.5,0.8660254038,0.9562348266,0.2926003356,2759.5316,2892.76,2288.14,0,0.2948,2918.1457,3014.864081,0,-0.3523,-1.66774133,-0.4697515949,-1.517509196,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,133,2025-03-15 22:00:00,2025-03-15 22:10:00,0.1666666667,2360.6351,0,0.2699,393.4391833,0,False,False,False,2360.6351,393.4391833,1,-0.4617486132,0.8870108332,0.9562348266,0.2926003356,2306.53,2855.1546,2198.1132,0,0.237,2820.4407,3014.991789,0,-0.0214,-1.630443177,-0.4391321577,-1.574651693,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,134,2025-03-15 22:10:00,2025-03-15 22:20:00,0.1666666667,2377.0403,0,0.3352,396.1733833,0,False,False,False,2377.0403,396.1733833,1,-0.4226182617,0.906307787,0.9562348266,0.2926003356,2360.6351,2913.1739,2237.2507,0,0.2843,2738.020783,3016.120413,0,0.0653,-1.61913401,-0.4298480423,-1.400286971,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,135,2025-03-15 22:20:00,2025-03-15 22:30:00,0.1666666667,2262.63,0,0.3315,377.105,0,False,False,False,2262.63,377.105,1,-0.3826834324,0.9238795325,0.9562348266,0.2926003356,2377.0403,3009.5,2298.54,0,0.3099,2648.665183,3017.091174,0,-0.0037,-1.698004445,-0.4945957093,-1.410166748,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,136,2025-03-15 22:30:00,2025-03-15 22:40:00,0.1666666667,2456.9813,0,0.3442,409.4968833,0,False,False,False,2456.9813,409.4968833,1,-0.3420201433,0.9396926208,0.9562348266,0.2926003356,2262.63,3078.7541,2335.9814,0,0.3428,2524.18685,3016.841799,0,0.0127,-1.564025497,-0.3846074194,-1.37625508,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,137,2025-03-15 22:40:00,2025-03-15 22:50:00,0.1666666667,2531.5746,0,0.3301,421.9291,0,False,False,False,2531.5746,421.9291,1,-0.3007057995,0.9537169507,0.9562348266,0.2926003356,2456.9813,2759.5316,2363.7039,0,0.3341,2420.55805,3017.682076,0,-0.0141,-1.5126035,-0.3423931944,-1.413905043,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,138,2025-03-15 22:50:00,2025-03-15 23:00:00,0.1666666667,2377.66,0,0.3062,396.2766667,0,False,False,False,2377.66,396.2766667,1,-0.2588190451,0.9659258263,0.9562348266,0.2926003356,2531.5746,2306.53,2357.96,0,0.3022,2382.565217,3018.847845,0,-0.0239,-1.61870681,-0.4294973385,-1.477723065,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,139,2025-03-15 23:00:00,2025-03-15 23:10:00,0.1666666667,2340.6874,0,0.3438,390.1145667,0,False,False,False,2340.6874,390.1145667,1,-0.2164396139,0.9762960071,0.9562348266,0.2926003356,2377.66,2360.6351,2303.4,0,0.3214,2394.420217,3018.984651,0,0.0376,-1.64419442,-0.450421063,-1.377323164,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,140,2025-03-15 23:10:00,2025-03-15 23:20:00,0.1666666667,2403.033,0,0.3571,400.5055,0,False,False,False,2403.033,400.5055,1,-0.1736481777,0.984807753,0.9562348266,0.2926003356,2340.6874,2377.0403,2411.8558,0,0.3368,2391.0956,3019.243591,0,0.0133,-1.601215557,-0.4151381195,-1.341809369,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,141,2025-03-15 23:20:00,2025-03-15 23:30:00,0.1666666667,2462.14,0,0.3116,410.3566667,0,False,False,False,2462.14,410.3566667,1,-0.1305261922,0.9914448614,0.9562348266,0.2926003356,2403.033,2262.63,2587.44,0,0.3227,2395.427717,3019.182322,0,-0.0455,-1.560469271,-0.3816879813,-1.46330393,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,142,2025-03-15 23:30:00,2025-03-15 23:40:00,0.1666666667,2521.4161,0,0.2765,420.2360167,0,False,False,False,2521.4161,420.2360167,1,-0.08715574275,0.9961946981,0.9562348266,0.2926003356,2462.14,2456.9813,2501.177,0,0.3136,2428.679383,3018.312183,0,-0.0351,-1.519606413,-0.3481421451,-1.557028306,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,143,2025-03-15 23:40:00,2025-03-15 23:50:00,0.1666666667,2931.3933,0,0.3597,488.56555,0,False,False,False,2931.3933,488.56555,1,-0.04361938737,0.9990482216,0.9562348266,0.2926003356,2521.4161,2531.5746,2347.496,0,0.3346,2439.418517,3018.452732,0,0.0832,-1.236982556,-0.116125734,-1.334866822,0,0,0,0,0,0,1,0,0,1,0,0
2025-03-15,144,2025-03-15 23:50:00,2025-03-16 00:00:00,0.1666666667,3459.73,0,0.485,576.6216667,0,False,False,False,3459.73,576.6216667,1,0,1,0.9611297839,0.2760969731,2931.3933,2377.66,2350.93,0,0.3712,2506.054967,3022.507574,0,0.1253,-0.8727658236,0.1828732958,-1.000289491,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,1,2025-03-16 00:00:00,2025-03-16 00:10:00,0.1666666667,3473.5801,0,0.4638,578.9300167,0,False,False,False,3473.5801,578.9300167,1,0.04361938737,0.9990482216,0.9611297839,0.2760969731,3459.73,2340.6874,2545.3728,0,0.3796,2686.399967,3030.207574,0,-0.0212,-0.8632180519,0.1907114158,-1.056897946,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,2,2025-03-16 00:10:00,2025-03-16 00:20:00,0.1666666667,3394.9965,0,0.4234,565.83275,0,False,False,False,3394.9965,565.83275,1,0.08715574275,0.9961946981,0.9611297839,0.2760969731,3473.5801,2403.033,2636.3141,0,0.3476,2875.215417,3036.653458,0,-0.0404,-0.9173908209,0.1462389796,-1.164774436,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,3,2025-03-16 00:20:00,2025-03-16 00:30:00,0.1666666667,3435.22,0,0.4283,572.5366667,0,False,False,False,3435.22,572.5366667,1,0.1305261922,0.9914448614,0.9611297839,0.2760969731,3394.9965,2462.14,2592.17,0,0.3179,3040.542667,3041.922086,0,0.0049,-0.8896621552,0.1690024702,-1.151690407,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,4,2025-03-16 00:30:00,2025-03-16 00:40:00,0.1666666667,3414.8197,0,0.4167,569.1366167,0,False,False,False,3414.8197,569.1366167,1,0.1736481777,0.984807753,0.9611297839,0.2760969731,3435.22,2521.4161,2625.0717,0,0.3418,3202.722667,3047.7766,0,-0.0116,-0.9037254043,0.1574574272,-1.182664844,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,5,2025-03-16 00:40:00,2025-03-16 00:50:00,0.1666666667,3505.5224,0,0.394,584.2537333,0,False,False,False,3505.5224,584.2537333,1,0.2164396139,0.9762960071,0.9611297839,0.2760969731,3414.8197,2931.3933,2561.0927,0,0.3233,3351.623267,3053.260961,0,-0.0227,-0.8411981541,0.2087883669,-1.243278614,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,6,2025-03-16 00:50:00,2025-03-16 01:00:00,0.1666666667,3659.67,0,0.396,609.945,0,False,False,False,3659.67,609.945,1,0.2588190451,0.9659258263,0.9611297839,0.2760969731,3505.5224,3459.73,2457.91,0,0.2766,3447.31145,3059.819501,0,0.002,-0.7349342222,0.2960243716,-1.237938194,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,7,2025-03-16 01:00:00,2025-03-16 01:10:00,0.1666666667,3627.6899,0,0.4418,604.6149833,0,False,False,False,3627.6899,604.6149833,1,0.3007057995,0.9537169507,0.9611297839,0.2760969731,3659.67,3473.5801,2567.8591,0,0.3137,3480.634783,3068.165056,0,0.0458,-0.7569801779,0.2779260285,-1.11564257,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,8,2025-03-16 01:10:00,2025-03-16 01:20:00,0.1666666667,3591.2009,0,0.4427,598.5334833,0,False,False,False,3591.2009,598.5334833,1,0.3420201433,0.9396926208,0.9611297839,0.2760969731,3627.6899,3394.9965,2609.6729,0,0.3515,3506.31975,3075.524992,0,0.0009,-0.7821344107,0.2572759854,-1.11323938,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,9,2025-03-16 01:20:00,2025-03-16 01:30:00,0.1666666667,3592.15,0,0.4024,598.6916667,0,False,False,False,3592.15,598.6916667,1,0.3826834324,0.9238795325,0.9611297839,0.2760969731,3591.2009,3435.22,2514.29,0,0.3542,3539.020483,3082.341159,0,-0.0403,-0.7814801346,0.257813105,-1.220848849,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,10,2025-03-16 01:30:00,2025-03-16 01:40:00,0.1666666667,3490.9185,0,0.4122,581.81975,0,False,False,False,3490.9185,581.81975,1,0.4226182617,0.906307787,0.9611297839,0.2760969731,3592.15,3414.8197,2497.001,0,0.3632,3565.175483,3089.826298,0,0.0098,-0.851265569,0.2005236525,-1.19468079,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,11,2025-03-16 01:40:00,2025-03-16 01:50:00,0.1666666667,3419.7494,0,0.438,569.9582333,0,False,False,False,3419.7494,569.9582333,1,0.4617486132,0.8870108332,0.9611297839,0.2760969731,3490.9185,3505.5224,2517.0807,0,0.3388,3577.858617,3096.728503,0,0.0258,-0.9003270425,0.1602472684,-1.125789368,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,12,2025-03-16 01:50:00,2025-03-16 02:00:00,0.1666666667,3456.76,0,0.4352,576.1266667,0,False,False,False,3456.76,576.1266667,1,0.5,0.8660254038,0.9611297839,0.2760969731,3419.7494,3659.67,2547.59,0,0.3126,3563.563117,3102.997035,0,-0.0028,-0.8748132371,0.181192498,-1.133265957,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,13,2025-03-16 02:00:00,2025-03-16 02:10:00,0.1666666667,3542.8747,0,0.4033,590.4791167,0,False,False,False,3542.8747,590.4791167,1,0.5372996083,0.8433914458,0.9611297839,0.2760969731,3456.76,3627.6899,2618.0306,0,0.3623,3529.744783,3109.310716,0,-0.0319,-0.8154487927,0.2299269731,-1.21844566,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,14,2025-03-16 02:10:00,2025-03-16 02:20:00,0.1666666667,3574.5111,0,0.4254,595.75185,0,False,False,False,3574.5111,595.75185,1,0.5735764364,0.8191520443,0.9611297839,0.2760969731,3542.8747,3591.2009,2663.0304,0,0.3853,3515.608917,3115.733244,0,0.0221,-0.7936397716,0.2478308078,-1.159434016,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,15,2025-03-16 02:20:00,2025-03-16 02:30:00,0.1666666667,3549.16,0,0.4813,591.5266667,0,False,False,False,3549.16,591.5266667,1,0.608761429,0.7933533403,0.9611297839,0.2760969731,3574.5111,3592.15,2726.31,0,0.3603,3512.827283,3122.062972,0,0.0559,-0.811115928,0.2334839825,-1.010169269,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,16,2025-03-16 02:30:00,2025-03-16 02:40:00,0.1666666667,3548.9637,0,0.4716,591.49395,0,False,False,False,3548.9637,591.49395,1,0.6427876097,0.7660444431,0.9611297839,0.2760969731,3549.16,3490.9185,2879.3777,0,0.3635,3505.662283,3127.777208,0,-0.0097,-0.8112512504,0.2333728914,-1.036070307,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,17,2025-03-16 02:40:00,2025-03-16 02:50:00,0.1666666667,3555.5931,0,0.4695,592.59885,0,False,False,False,3555.5931,592.59885,1,0.6755902076,0.7372773368,0.9611297839,0.2760969731,3548.9637,3419.7494,2793.111,0,0.3562,3515.336483,3132.42711,0,-0.0021,-0.8066811752,0.2371246356,-1.041677749,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,18,2025-03-16 02:50:00,2025-03-16 03:00:00,0.1666666667,3620.69,0,0.4835,603.4483333,0,False,False,False,3620.69,603.4483333,1,0.7071067812,0.7071067812,0.9611297839,0.2760969731,3555.5931,3456.76,2561.15,0,0.3386,3537.9771,3137.722125,0,0.014,-0.7618056627,0.273964609,-1.004294807,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,19,2025-03-16 03:00:00,2025-03-16 03:10:00,0.1666666667,3789.7865,0,0.4447,631.6310833,0,False,False,False,3789.7865,631.6310833,1,0.7372773368,0.6755902076,0.9611297839,0.2760969731,3620.69,3542.8747,2606.9016,0,0.356,3565.298767,3145.080042,0,-0.0388,-0.6452364851,0.3696605722,-1.10789896,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,20,2025-03-16 03:10:00,2025-03-16 03:20:00,0.1666666667,3722.4749,0,0.4097,620.4124833,0,False,False,False,3722.4749,620.4124833,1,0.7660444431,0.6427876097,0.9611297839,0.2760969731,3789.7865,3574.5111,2595.7133,0,0.3564,3606.450733,3153.29452,0,-0.035,-0.6916387338,0.3315672444,-1.201356315,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,21,2025-03-16 03:20:00,2025-03-16 03:30:00,0.1666666667,3520.57,0,0.4191,586.7616667,0,False,False,False,3520.57,586.7616667,1,0.7933533403,0.608761429,0.9611297839,0.2760969731,3722.4749,3549.16,2462.47,0,0.3314,3631.111367,3161.119253,0,0.0094,-0.8308248681,0.2173041823,-1.17625634,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,22,2025-03-16 03:30:00,2025-03-16 03:40:00,0.1666666667,3625.1138,0,0.4507,604.1856333,0,False,False,False,3625.1138,604.1856333,1,0.8191520443,0.5735764364,0.9611297839,0.2760969731,3520.57,3548.9637,2506.251,0,0.3292,3626.346367,3168.46717,0,0.0316,-0.7587560507,0.2764681487,-1.091877699,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,23,2025-03-16 03:40:00,2025-03-16 03:50:00,0.1666666667,3693.0383,0,0.4307,615.5063833,0,False,False,False,3693.0383,615.5063833,1,0.8433914458,0.5372996083,0.9611297839,0.2760969731,3625.1138,3555.5931,2625.2954,0,0.3489,3639.03805,3176.237051,0,-0.02,-0.7119312902,0.314908332,-1.145281902,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,24,2025-03-16 03:50:00,2025-03-16 04:00:00,0.1666666667,3589.88,0,0.4068,598.3133333,0,False,False,False,3589.88,598.3133333,1,0.8660254038,0.5,0.9611297839,0.2760969731,3693.0383,3620.69,2649.9,0,0.3479,3661.945583,3183.651932,0,-0.0239,-0.7830449927,0.2565284549,-1.209099925,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,25,2025-03-16 04:00:00,2025-03-16 04:10:00,0.1666666667,3537.3318,0,0.4856,589.5553,0,False,False,False,3537.3318,589.5553,1,0.8870108332,0.4617486132,0.9611297839,0.2760969731,3589.88,3789.7865,2540.3771,0,0.2969,3656.810583,3190.179571,0,0.0788,-0.819269873,0.2267901066,-0.9986873653,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,26,2025-03-16 04:10:00,2025-03-16 04:20:00,0.1666666667,3541.5911,0,0.4836,590.2651833,0,False,False,False,3541.5911,590.2651833,1,0.906307787,0.4226182617,0.9611297839,0.2760969731,3537.3318,3722.4749,2607.9815,0,0.3254,3614.7348,3197.102867,0,-0.002,-0.8163336614,0.2292005516,-1.004027786,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,27,2025-03-16 04:20:00,2025-03-16 04:30:00,0.1666666667,3598.92,0,0.4049,599.82,0,False,False,False,3598.92,599.82,1,0.9238795325,0.3826834324,0.9611297839,0.2760969731,3541.5911,3520.57,2805.08,0,0.4087,3584.5875,3203.586267,0,-0.0787,-0.7768131348,0.2616444183,-1.214173324,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,28,2025-03-16 04:30:00,2025-03-16 04:40:00,0.1666666667,3694.7299,0.0116,0.4336,615.7883167,0.001933333333,False,False,False,3694.7183,615.7863833,1,0.9396926208,0.3420201433,0.9611297839,0.2760969731,3598.92,3625.1138,2763.8136,0.0111,0.3858,3597.645833,3209.099045,0.0116,0.0287,-0.7107651607,0.3158590862,-1.137538293,1.620309745e-06,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,29,2025-03-16 04:40:00,2025-03-16 04:50:00,0.1666666667,3593.2707,0,0.4376,598.87845,0,False,False,False,3593.2707,598.87845,1,0.9537169507,0.3007057995,0.9611297839,0.2760969731,3694.7299,3693.0383,2618.9869,0,0.3287,3609.248517,3215.563742,-0.0116,0.004,-0.7807075634,0.2584473373,-1.126857452,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,30,2025-03-16 04:50:00,2025-03-16 05:00:00,0.1666666667,3367.91,0,0.3948,561.3183333,0,False,False,False,3367.91,561.3183333,1,0.9659258263,0.2588190451,0.9611297839,0.2760969731,3593.2707,3589.88,2606.81,0,0.3198,3592.620583,3222.329601,0,-0.0428,-0.936063301,0.1309100479,-1.241142446,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,31,2025-03-16 05:00:00,2025-03-16 05:10:00,0.1666666667,3364.2619,0.1612,0.4249,560.7103167,0.02686666667,False,False,False,3364.1007,560.68345,1,0.9762960071,0.2164396139,0.9611297839,0.2760969731,3367.91,3537.3318,2818.0608,0.1539,0.3702,3555.625583,3227.615018,0.1612,0.0301,-0.9385781728,0.1287542692,-1.160769121,2.251671817e-05,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,32,2025-03-16 05:10:00,2025-03-16 05:20:00,0.1666666667,3550.6356,0,0.4486,591.7726,0,False,False,False,3550.6356,591.7726,1,0.984807753,0.1736481777,0.9611297839,0.2760969731,3364.2619,3541.5911,2894.7719,0,0.4078,3526.7806,3231.408081,-0.1612,0.0237,-0.8100987013,0.2343190617,-1.097485141,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,33,2025-03-16 05:20:00,2025-03-16 05:30:00,0.1666666667,3648.55,0,0.4076,608.0916667,0,False,False,False,3648.55,608.0916667,1,0.9914448614,0.1305261922,0.9611297839,0.2760969731,3550.6356,3598.92,2738.65,0,0.3854,3528.288017,3235.96269,0,-0.041,-0.7425999589,0.2897312838,-1.206963756,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,34,2025-03-16 05:30:00,2025-03-16 05:40:00,0.1666666667,3516.0783,2.2446,0.372,586.01305,0.3741,False,False,False,3513.8337,585.63895,1,0.9961946981,0.08715574275,0.9611297839,0.2760969731,3648.55,3694.7299,2601.7604,2.1439,0.3485,3536.559683,3242.28144,2.2446,-0.0356,-0.8339212881,0.2134919407,-1.302023238,0.0003135299356,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,35,2025-03-16 05:40:00,2025-03-16 05:50:00,0.1666666667,4083.5759,0,0.6108,680.5959833,0,False,False,False,4083.5759,680.5959833,1,0.9990482216,0.04361938737,0.9611297839,0.2760969731,3516.0783,3593.2707,2641.8271,0,0.5154,3506.784417,3248.63087,-2.2446,0.2388,-0.4427084093,0.5359233844,-0.6643770554,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,36,2025-03-16 05:50:00,2025-03-16 06:00:00,0.1666666667,5009.84,0,0.9855,834.9733333,0,False,False,False,5009.84,834.9733333,1,1,6.123233996e-17,0.9611297839,0.2760969731,4083.5759,3367.91,2770.18,0,0.7653,3588.50195,3258.643015,0,0.3747,0.1958254719,1.06011954,0.3361506853,0,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,37,2025-03-16 06:00:00,2025-03-16 06:10:00,0.1666666667,4963.659,76.8186,1.053,827.2765,12.8031,False,False,False,4886.8404,814.4734,1,0.9990482216,-0.04361938737,0.9611297839,0.2760969731,5009.84,3364.2619,2775.8331,73.4501,0.7501,3862.15695,3274.196209,76.8186,0.0675,0.1639899153,0.9905109724,0.5163898699,0.01073016605,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,38,2025-03-16 06:10:00,2025-03-16 06:20:00,0.1666666667,4775.9802,259.1284,0.976,795.9967,43.18806667,False,False,False,4516.8518,752.8086333,1,0.9961946981,-0.08715574275,0.9611297839,0.2760969731,4963.659,3550.6356,2820.4064,248.1575,0.721,4128.723133,3289.389444,182.3098,-0.077,0.03461075379,0.781125116,0.3107836889,0.03619554066,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,39,2025-03-16 06:20:00,2025-03-16 06:30:00,0.1666666667,4860.5,519.8625,0.9282,810.0833333,86.64375,False,False,False,4340.6375,723.4395833,1,0.9914448614,-0.1305261922,0.9611297839,0.2760969731,4775.9802,3648.55,2864.61,499.6875,0.7496,4332.947233,3302.969818,260.7341,-0.0478,0.09287573019,0.6814010107,0.1831476441,0.0726153685,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,40,2025-03-16 06:30:00,2025-03-16 06:40:00,0.1666666667,4801.169,788.9307,0.9257,800.1948333,131.48845,False,False,False,4012.2383,668.7063833,1,0.984807753,-0.1736481777,0.9611297839,0.2760969731,4860.5,3516.0783,2736.0091,767.3809,0.6678,4534.9389,3316.830165,269.0682,-0.0025,0.05197502627,0.495551642,0.1764721187,0.1101993191,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,41,2025-03-16 06:40:00,2025-03-16 06:50:00,0.1666666667,4753.3693,1045.5666,0.9372,792.2282167,174.2611,False,False,False,3707.8027,617.9671167,1,0.9762960071,-0.2164396139,0.9611297839,0.2760969731,4801.169,4083.5759,2884.6784,1051.6584,0.6702,4749.120683,3331.171553,256.6359,0.0115,0.01902359486,0.3232638774,0.2071795354,0.1460467026,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,42,2025-03-16 06:50:00,2025-03-16 07:00:00,0.1666666667,4832.81,1297.6125,0.9207,805.4683333,216.26875,False,False,False,3535.1975,589.1995833,1,0.9659258263,-0.2588190451,0.9611297839,0.2760969731,4753.3693,5009.84,3219.55,1341.4125,0.7478,4860.752917,3344.148574,252.0459,-0.0165,0.07378721843,0.2255822525,0.163121068,0.1812529464,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,43,2025-03-16 07:00:00,2025-03-16 07:10:00,0.1666666667,4951.1903,1566.2903,0.862,825.1983833,261.0483833,False,False,False,3384.9,564.15,1,0.9537169507,-0.3007057995,0.9611297839,0.2760969731,4832.81,4963.659,3185.1181,1611.1224,0.6865,4831.247917,3355.351768,268.6778,-0.0587,0.1553944322,0.1405251163,0.00637973259,0.2187823652,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,44,2025-03-16 07:10:00,2025-03-16 07:20:00,0.1666666667,4980.3787,1861.5846,0.8517,830.0631167,310.2641,False,False,False,3118.7941,519.7990167,1,0.9396926208,-0.3420201433,0.9611297839,0.2760969731,4951.1903,4775.9802,3147.0295,1886.0712,0.6355,4829.1698,3367.616158,295.2943,-0.0103,0.1755158882,-0.01007090686,-0.02112343189,0.2600296265,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,45,2025-03-16 07:20:00,2025-03-16 07:30:00,0.1666666667,4858.08,2143.3875,0.8405,809.68,357.23125,False,False,False,2714.6925,452.44875,1,0.9238795325,-0.3826834324,0.9611297839,0.2760969731,4980.3787,4860.5,3226.45,2181.4875,0.6292,4863.236217,3380.34775,281.8029,-0.0112,0.09120746733,-0.2387621681,-0.05102978549,0.2993923838,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,46,2025-03-16 07:30:00,2025-03-16 07:40:00,0.1666666667,4761.5487,2362.7144,0.7394,793.59145,393.7857333,False,False,False,2398.8343,399.8057167,1,0.906307787,-0.4226182617,0.9611297839,0.2760969731,4858.08,4801.169,3161.2348,2499.1328,0.5719,4862.832883,3391.678514,219.3269,-0.1011,0.02466218544,-0.4175142695,-0.320988031,0.3300283764,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,47,2025-03-16 07:40:00,2025-03-16 07:50:00,0.1666666667,5469.2393,2619.5542,0.9341,911.5398833,436.5923667,False,False,False,2849.6851,474.9475167,1,0.8870108332,-0.4617486132,0.9611297839,0.2760969731,4761.5487,4753.3693,3081.6772,2875.4267,0.6687,4856.2295,3402.791805,256.8398,0.1947,0.5125191859,-0.1623664598,0.1989018839,0.3659042411,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,48,2025-03-16 07:50:00,2025-03-16 08:00:00,0.1666666667,6491.39,2961.4875,1.2949,1081.898333,493.58125,False,False,False,3529.9025,588.3170833,1,0.8660254038,-0.5,0.9611297839,0.2760969731,5469.2393,4832.81,3126.63,3271.6125,0.8834,4975.541167,3419.372097,341.9333,0.3608,1.217153915,0.2225856788,1.162313704,0.4136661254,0,0,0,0,0,0,1,0,1,0,0
2025-03-16,49,2025-03-16 08:00:00,2025-03-16 08:10:00,0.1666666667,6505.7154,3348.8702,1.2729,1084.2859,558.1450333,False,False,False,3156.8452,526.1408667,1,0.8433914458,-0.5372996083,0.9611297839,0.2760969731,6491.39,4951.1903,3274.3213,3608.8707,0.941,5251.971167,3442.738486,387.3827,-0.022,1.227029342,0.01146316787,1.10356908,0.4677764671,0,0,0,0,0,0,1,0,1,0,0
